League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
Championnat de France de Football Féminin,2024-01-10,Championnat de France de Football Féminin (Regular season),Dijon,4-3-3,0,1.2,NA,1,0,Fleury,4-3-3,5,3,Dominika Grabowska · 51&rsquor; Rosemonde Kouassi · 65&rsquor; Rosemonde Kouassi · 80&rsquor; Léa Declercq (OG) · 88&rsquor; Tianna Harris · 90&rsquor;,0,0,Dijon,Home,NA,990,356,300,56,9,0,0,12,26,3,2,0,0,239,0,8
Championnat de France de Football Féminin,2024-01-10,Championnat de France de Football Féminin (Regular season),Dijon,4-3-3,0,1.2,NA,1,0,Fleury,4-3-3,5,3,Dominika Grabowska · 51&rsquor; Rosemonde Kouassi · 65&rsquor; Rosemonde Kouassi · 80&rsquor; Léa Declercq (OG) · 88&rsquor; Tianna Harris · 90&rsquor;,0,0,Fleury,Away,NA,990,568,513,54,6,1,0,25,33,11,6,0,0,451,1,11
Championnat de France de Football Féminin,2024-01-10,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,1,0.8,Ada Hegerberg · 84&rsquor;,1,0,Paris FC,4-2-3-1,0,0.2,NA,0,0,Lyon,Home,NA,990,610,573,35,6,1,0,17,20,5,1,3,0,501,2,7
Championnat de France de Football Féminin,2024-01-10,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,1,0.8,Ada Hegerberg · 84&rsquor;,1,0,Paris FC,4-2-3-1,0,0.2,NA,0,0,Paris FC,Away,NA,990,468,431,36,9,0,1,10,15,2,1,1,0,369,1,11
Championnat de France de Football Féminin,2024-01-17,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,4-1-4-1,4,4.8,Lieke Martens · 31&rsquor; Marie-Antoinette Katoto · 48&rsquor; Lieke Martens · 62&rsquor; Grace Geyoro · 90&rsquor;,1,0,Stade de Reims,5-4-1,0,0.1,NA,1,0,Paris Saint-Germain,Home,NA,990,821,779,42,5,1,1,27,22,9,0,0,7,728,0,8
Championnat de France de Football Féminin,2024-01-17,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,4-1-4-1,4,4.8,Lieke Martens · 31&rsquor; Marie-Antoinette Katoto · 48&rsquor; Lieke Martens · 62&rsquor; Grace Geyoro · 90&rsquor;,1,0,Stade de Reims,5-4-1,0,0.1,NA,1,0,Stade de Reims,Away,NA,990,292,250,42,3,0,0,1,15,0,0,0,0,211,0,10
Championnat de France de Football Féminin,2024-01-20,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,2,1.5,Amandine Henry · 52&rsquor; Anaïs Ribeyra · 66&rsquor; Anaïs Ribeyra · 85&rsquor;,0,1,Dijon,4-2-3-1,2,1.4,Klaudia Jedlińska · 21&rsquor; Malou Rylov · 34&rsquor;,3,0,Lille,Home,NA,951,465,394,69,16,0,1,26,38,3,3,0,0,334,2,7
Championnat de France de Football Féminin,2024-01-20,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,2,1.5,Amandine Henry · 52&rsquor; Anaïs Ribeyra · 66&rsquor; Anaïs Ribeyra · 85&rsquor;,0,1,Dijon,4-2-3-1,2,1.4,Klaudia Jedlińska · 21&rsquor; Malou Rylov · 34&rsquor;,3,0,Dijon,Away,NA,990,356,297,56,14,0,0,18,22,5,5,0,0,224,3,6
Championnat de France de Football Féminin,2024-01-20,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-2-3-1,1,2.1,Mélissa Gomes (P) · 90&rsquor;,1,0,Guingamp,4-2-3-1,0,1,NA,3,0,Stade de Reims,Home,NA,990,332,271,60,15,1,0,28,27,9,3,5,0,217,1,10
Championnat de France de Football Féminin,2024-01-20,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-2-3-1,1,2.1,Mélissa Gomes (P) · 90&rsquor;,1,0,Guingamp,4-2-3-1,0,1,NA,3,0,Guingamp,Away,NA,990,373,307,65,13,0,0,25,30,8,4,4,0,247,1,24
Championnat de France de Football Féminin,2024-01-20,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,4-3-3,8,7,Grace Geyoro (P) · 28&rsquor; Amalie Vangsgaard · 36&rsquor; Marie-Antoinette Katoto · 40&rsquor; Marie-Antoinette Katoto · 45+2&rsquor; Sandy Baltimore · 62&rsquor; Tabitha Chawinga · 71&rsquor; Amalie Vangsgaard · 84&rsquor; Tabitha Chawinga · 88&rsquor;,0,0,Bordeaux,4-3-3,1,0.9,Hawa Sangare · 72&rsquor;,0,0,Paris Saint-Germain,Home,NA,990,784,740,39,5,8,1,23,20,7,2,2,0,679,5,10
Championnat de France de Football Féminin,2024-01-20,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,4-3-3,8,7,Grace Geyoro (P) · 28&rsquor; Amalie Vangsgaard · 36&rsquor; Marie-Antoinette Katoto · 40&rsquor; Marie-Antoinette Katoto · 45+2&rsquor; Sandy Baltimore · 62&rsquor; Tabitha Chawinga · 71&rsquor; Amalie Vangsgaard · 84&rsquor; Tabitha Chawinga · 88&rsquor;,0,0,Bordeaux,4-3-3,1,0.9,Hawa Sangare · 72&rsquor;,0,0,Bordeaux,Away,NA,990,351,314,37,12,1,0,8,9,0,0,0,0,265,0,6
Championnat de France de Football Féminin,2024-01-21,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-1-4-1,1,1.2,Amandine Pierre-Louis · 29&rsquor;,2,0,Fleury,4-3-3,0,0.7,NA,0,0,Saint-Étienne,Home,NA,990,321,270,50,13,1,0,12,22,4,2,0,0,194,1,8
Championnat de France de Football Féminin,2024-01-21,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-1-4-1,1,1.2,Amandine Pierre-Louis · 29&rsquor;,2,0,Fleury,4-3-3,0,0.7,NA,0,0,Fleury,Away,NA,990,503,444,53,16,0,3,19,23,6,4,1,0,366,6,13
Championnat de France de Football Féminin,2024-01-21,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,1.2,Océane Deslandes · 35&rsquor;,2,0,Lyon,4-3-3,2,2.7,Vanessa Gilles · 12&rsquor; Ada Hegerberg · 27&rsquor;,1,0,Montpellier,Home,NA,990,364,302,61,15,0,1,9,35,1,1,0,0,245,1,14
Championnat de France de Football Féminin,2024-01-21,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,1.2,Océane Deslandes · 35&rsquor;,2,0,Lyon,4-3-3,2,2.7,Vanessa Gilles · 12&rsquor; Ada Hegerberg · 27&rsquor;,1,0,Lyon,Away,NA,990,615,571,44,9,5,0,29,27,6,2,4,0,503,0,9
Championnat de France de Football Féminin,2024-02-02,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,1,0.4,Dominika Grabowska · 19&rsquor;,3,0,Paris Saint-Germain,4-5-1,1,2.6,Sakina Karchaoui · 61&rsquor;,1,0,Fleury,Home,NA,990,300,248,52,13,0,1,5,24,1,1,0,0,209,0,4
Championnat de France de Football Féminin,2024-02-02,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,1,0.4,Dominika Grabowska · 19&rsquor;,3,0,Paris Saint-Germain,4-5-1,1,2.6,Sakina Karchaoui · 61&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,608,565,42,9,1,0,29,24,5,0,4,1,506,1,15
Championnat de France de Football Féminin,2024-02-03,Championnat de France de Football Féminin (Regular season),Le Havre,4-1-4-1,4,1.9,Inès Benyahia · 18&rsquor; Silke Demeyere · 27&rsquor; Nadjma Ali Nadjim · 53&rsquor; Christy Gavory · 73&rsquor;,1,0,Saint-Étienne,4-2-3-1,2,0.5,Amandine Pierre-Louis · 62&rsquor; Alexandria Lamontagne · 90+2&rsquor;,1,0,Le Havre,Home,NA,990,546,506,35,16,4,0,2,13,0,0,0,0,447,5,8
Championnat de France de Football Féminin,2024-02-03,Championnat de France de Football Féminin (Regular season),Le Havre,4-1-4-1,4,1.9,Inès Benyahia · 18&rsquor; Silke Demeyere · 27&rsquor; Nadjma Ali Nadjim · 53&rsquor; Christy Gavory · 73&rsquor;,1,0,Saint-Étienne,4-2-3-1,2,0.5,Amandine Pierre-Louis · 62&rsquor; Alexandria Lamontagne · 90+2&rsquor;,1,0,Saint-Étienne,Away,NA,990,522,466,55,18,2,1,12,22,3,3,0,0,408,1,12
Championnat de France de Football Féminin,2024-02-03,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Klaudia Jedlińska · 2&rsquor;,0,0,Montpellier,4-1-4-1,0,0.6,NA,0,0,Dijon,Home,NA,990,383,328,53,12,2,1,17,30,3,3,0,0,252,2,16
Championnat de France de Football Féminin,2024-02-03,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Klaudia Jedlińska · 2&rsquor;,0,0,Montpellier,4-1-4-1,0,0.6,NA,0,0,Montpellier,Away,NA,990,512,446,63,12,0,1,23,36,9,7,1,0,382,3,8
Championnat de France de Football Féminin,2024-02-03,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,3.1,Eugénie Le Sommer · 13&rsquor; Eugénie Le Sommer · 18&rsquor; Sara Däbritz · 34&rsquor; Ada Hegerberg · 49&rsquor;,0,0,Stade de Reims,4-4-1-1,1,0.5,Shana Chossenotte · 45&rsquor;,1,0,Lyon,Home,NA,990,700,647,51,8,2,1,30,32,7,7,0,0,595,2,7
Championnat de France de Football Féminin,2024-02-03,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,3.1,Eugénie Le Sommer · 13&rsquor; Eugénie Le Sommer · 18&rsquor; Sara Däbritz · 34&rsquor; Ada Hegerberg · 49&rsquor;,0,0,Stade de Reims,4-4-1-1,1,0.5,Shana Chossenotte · 45&rsquor;,1,0,Stade de Reims,Away,NA,990,243,189,54,11,0,1,7,20,3,1,1,1,143,0,16
Championnat de France de Football Féminin,2024-02-03,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,1,2.2,Laura Bourgouin · 36&rsquor;,1,0,Guingamp,5-4-1,1,0.4,Antonie Stárová · 8&rsquor;,2,0,Bordeaux,Home,NA,990,473,413,59,14,0,0,16,32,5,2,2,0,337,1,12
Championnat de France de Football Féminin,2024-02-03,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,1,2.2,Laura Bourgouin · 36&rsquor;,1,0,Guingamp,5-4-1,1,0.4,Antonie Stárová · 8&rsquor;,2,0,Guingamp,Away,NA,990,303,245,54,12,0,1,11,27,3,2,1,0,160,4,14
Championnat de France de Football Féminin,2024-02-04,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,3,3.4,Kaja Korošec · 70&rsquor; Kessya Bussy · 76&rsquor; Kaja Korošec · 90+6&rsquor;,3,0,Lille,4-4-2,2,0.8,Anaïs Ribeyra · 65&rsquor; Lorena Azzaro · 71&rsquor;,1,0,Paris FC,Home,NA,990,589,520,67,15,0,3,29,30,15,6,5,0,436,2,21
Championnat de France de Football Féminin,2024-02-04,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,3,3.4,Kaja Korošec · 70&rsquor; Kessya Bussy · 76&rsquor; Kaja Korošec · 90+6&rsquor;,3,0,Lille,4-4-2,2,0.8,Anaïs Ribeyra · 65&rsquor; Lorena Azzaro · 71&rsquor;,1,0,Lille,Away,NA,990,302,256,45,11,0,0,14,18,3,3,0,0,169,1,10
Championnat de France de Football Féminin,2024-02-09,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-2-3-1,0,0.3,NA,2,0,Montpellier,4-5-1,3,3.3,Faustine Robert · 19&rsquor; Soufiya Ngueleu · 62&rsquor; Lea Khelifi · 90+2&rsquor;,1,0,Stade de Reims,Home,NA,990,374,315,59,13,0,2,16,30,4,2,2,0,251,0,8
Championnat de France de Football Féminin,2024-02-09,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-2-3-1,0,0.3,NA,2,0,Montpellier,4-5-1,3,3.3,Faustine Robert · 19&rsquor; Soufiya Ngueleu · 62&rsquor; Lea Khelifi · 90+2&rsquor;,1,0,Montpellier,Away,NA,990,461,404,56,9,3,1,18,35,5,5,0,0,327,1,10
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,2,1.8,Hillary Diaz · 16&rsquor; Abi Kim · 29&rsquor;,1,0,Paris FC,4-2-3-1,6,3.2,Daphne Corboz · 27&rsquor; Julie Dufour · 48&rsquor; Clara Matéo · 49&rsquor; Clara Matéo · 52&rsquor; Julie Dufour · 68&rsquor; Clara Matéo · 72&rsquor;,1,0,Bordeaux,Home,NA,990,320,275,44,12,0,0,17,10,7,3,3,0,203,1,7
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,2,1.8,Hillary Diaz · 16&rsquor; Abi Kim · 29&rsquor;,1,0,Paris FC,4-2-3-1,6,3.2,Daphne Corboz · 27&rsquor; Julie Dufour · 48&rsquor; Clara Matéo · 49&rsquor; Clara Matéo · 52&rsquor; Julie Dufour · 68&rsquor; Clara Matéo · 72&rsquor;,1,0,Paris FC,Away,NA,990,495,445,50,11,4,3,14,26,4,2,1,1,380,0,5
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,2,3.8,Noémie Carage · 59&rsquor; Cindy Caputo · 87&rsquor;,3,0,Dijon,4-2-3-1,0,0.2,NA,2,0,Saint-Étienne,Home,NA,990,388,332,55,21,4,2,17,20,6,2,1,1,272,1,3
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,2,3.8,Noémie Carage · 59&rsquor; Cindy Caputo · 87&rsquor;,3,0,Dijon,4-2-3-1,0,0.2,NA,2,0,Dijon,Away,NA,990,428,362,57,12,0,4,10,36,1,0,0,0,296,9,7
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,3,1.5,Anaïs Ribeyra · 25&rsquor; Julie Machart · 48&rsquor; Julie Pian · 57&rsquor;,3,0,Le Havre,4-1-4-1,3,2.1,Romane Enguehard · 4&rsquor; Mickaélla Cardia · 45&rsquor; Inès Benyahia (P) · 86&rsquor;,1,0,Lille,Home,NA,990,318,269,49,7,0,2,11,30,2,1,1,0,188,0,6
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,3,1.5,Anaïs Ribeyra · 25&rsquor; Julie Machart · 48&rsquor; Julie Pian · 57&rsquor;,3,0,Le Havre,4-1-4-1,3,2.1,Romane Enguehard · 4&rsquor; Mickaélla Cardia · 45&rsquor; Inès Benyahia (P) · 86&rsquor;,1,0,Le Havre,Away,NA,990,384,338,44,13,3,0,16,22,2,0,2,0,252,2,4
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.8,Sarah Cambot · 45&rsquor; Antonie Stárová (P) · 48&rsquor; Alison Peniguel · 73&rsquor;,5,0,Fleury,4-2-3-1,1,1.6,Airine Fontaine · 88&rsquor;,3,0,Guingamp,Home,NA,990,274,211,62,15,0,2,8,30,2,2,0,0,159,1,6
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.8,Sarah Cambot · 45&rsquor; Antonie Stárová (P) · 48&rsquor; Alison Peniguel · 73&rsquor;,5,0,Fleury,4-2-3-1,1,1.6,Airine Fontaine · 88&rsquor;,3,0,Fleury,Away,NA,990,512,440,66,17,0,4,25,34,7,6,0,0,385,6,8
Championnat de France de Football Féminin,2024-02-11,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,1,1.2,Élisa De Almeida (OG) · 90&rsquor;,2,0,Paris Saint-Germain,3-4-1-2,1,0.8,Tabitha Chawinga · 66&rsquor;,3,0,Lyon,Home,NA,990,413,365,48,14,0,1,24,24,5,4,1,0,302,0,12
Championnat de France de Football Féminin,2024-02-11,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,1,1.2,Élisa De Almeida (OG) · 90&rsquor;,2,0,Paris Saint-Germain,3-4-1-2,1,0.8,Tabitha Chawinga · 66&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,496,451,44,15,1,3,8,23,0,0,0,0,385,1,12
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,3,Élisa De Almeida · 3&rsquor; Tabitha Chawinga · 30&rsquor; Grace Geyoro · 69&rsquor; Maïwen Renard (OG) · 75&rsquor; Grace Geyoro · 87&rsquor;,1,0,Guingamp,3-5-2,0,0.2,NA,0,0,Paris Saint-Germain,Home,NA,990,636,588,45,7,2,2,28,27,6,0,5,0,552,3,8
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,3,Élisa De Almeida · 3&rsquor; Tabitha Chawinga · 30&rsquor; Grace Geyoro · 69&rsquor; Maïwen Renard (OG) · 75&rsquor; Grace Geyoro · 87&rsquor;,1,0,Guingamp,3-5-2,0,0.2,NA,0,0,Guingamp,Away,NA,990,258,209,49,13,0,1,11,17,2,0,2,0,165,0,4
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,4,3.3,Amanda Uju · 40&rsquor; Cindy Caputo · 69&rsquor; Solene Champagnac · 84&rsquor; Phornetia Browne · 86&rsquor;,2,0,Stade de Reims,4-2-3-1,3,2.5,Charlène Meyong · 32&rsquor; Noémie Mouchon · 51&rsquor; Anaele Le Moguedec · 77&rsquor;,1,0,Saint-Étienne,Home,NA,990,447,392,55,12,0,0,21,33,1,0,1,0,335,0,6
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,4,3.3,Amanda Uju · 40&rsquor; Cindy Caputo · 69&rsquor; Solene Champagnac · 84&rsquor; Phornetia Browne · 86&rsquor;,2,0,Stade de Reims,4-2-3-1,3,2.5,Charlène Meyong · 32&rsquor; Noémie Mouchon · 51&rsquor; Anaele Le Moguedec · 77&rsquor;,1,0,Stade de Reims,Away,NA,990,342,274,63,15,3,3,9,30,3,1,2,0,239,5,12
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Le Havre,4-1-4-1,1,1.5,Nadjma Ali Nadjim · 88&rsquor;,1,0,Bordeaux,4-3-3,1,1.4,Laura Bourgouin (P) · 73&rsquor;,1,0,Le Havre,Home,NA,990,565,514,50,6,2,0,29,28,7,5,2,0,443,1,5
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Le Havre,4-1-4-1,1,1.5,Nadjma Ali Nadjim · 88&rsquor;,1,0,Bordeaux,4-3-3,1,1.4,Laura Bourgouin (P) · 73&rsquor;,1,0,Bordeaux,Away,NA,990,401,359,42,10,0,2,16,23,2,1,1,0,292,0,8
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,1,3.5,Ewelina Kamczyk · 53&rsquor;,2,0,Stade de Reims,4-1-4-1,0,0.3,NA,1,0,Fleury,Home,NA,990,450,400,48,10,1,4,17,27,9,7,0,0,333,2,12
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,1,3.5,Ewelina Kamczyk · 53&rsquor;,2,0,Stade de Reims,4-1-4-1,0,0.3,NA,1,0,Stade de Reims,Away,NA,990,419,356,61,12,0,1,8,34,2,2,0,0,294,2,16
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-4-3,4,2.3,Jade Le Guilly · 44&rsquor; Tabitha Chawinga · 46&rsquor; Tabitha Chawinga · 75&rsquor; Amalie Vangsgaard · 78&rsquor;,3,0,Le Havre,4-1-4-1,0,0.1,NA,0,0,Paris Saint-Germain,Home,NA,990,671,629,41,11,0,1,20,20,5,1,1,0,589,1,9
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-4-3,4,2.3,Jade Le Guilly · 44&rsquor; Tabitha Chawinga · 46&rsquor; Tabitha Chawinga · 75&rsquor; Amalie Vangsgaard · 78&rsquor;,3,0,Le Havre,4-1-4-1,0,0.1,NA,0,0,Le Havre,Away,NA,990,288,241,47,10,1,1,6,20,3,0,3,0,189,0,6
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,0,0.6,NA,2,0,Guingamp,4-4-2,2,1.9,Antonie Stárová (P) · 52&rsquor; Sabitra Bhandari · 90+1&rsquor;,1,0,Lille,Home,NA,990,412,341,69,8,0,2,19,41,7,4,2,0,288,2,12
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,0,0.6,NA,2,0,Guingamp,4-4-2,2,1.9,Antonie Stárová (P) · 52&rsquor; Sabitra Bhandari · 90+1&rsquor;,1,0,Guingamp,Away,NA,990,331,274,57,12,1,0,11,34,3,1,1,1,199,0,10
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,2,2.4,Nérilia Mondésir · 69&rsquor; Faustine Robert · 73&rsquor;,1,0,Bordeaux,5-3-2,1,0.4,Carla Lecaille · 53&rsquor;,0,0,Montpellier,Home,NA,990,637,590,47,11,2,0,24,24,5,3,0,0,511,0,12
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,2,2.4,Nérilia Mondésir · 69&rsquor; Faustine Robert · 73&rsquor;,1,0,Bordeaux,5-3-2,1,0.4,Carla Lecaille · 53&rsquor;,0,0,Bordeaux,Away,NA,990,369,319,49,8,0,1,14,27,1,0,1,0,243,1,6
Championnat de France de Football Féminin,2024-03-03,Championnat de France de Football Féminin (Regular season),Dijon,5-4-1,1,0.3,Lena Goetsch · 38&rsquor;,0,0,Lyon,4-3-3,3,3.2,Sara Däbritz · 6&rsquor; Ada Hegerberg · 44&rsquor; Sara Däbritz · 90&rsquor;,1,0,Dijon,Home,NA,990,255,206,49,12,0,0,5,15,2,2,0,0,130,0,10
Championnat de France de Football Féminin,2024-03-03,Championnat de France de Football Féminin (Regular season),Dijon,5-4-1,1,0.3,Lena Goetsch · 38&rsquor;,0,0,Lyon,4-3-3,3,3.2,Sara Däbritz · 6&rsquor; Ada Hegerberg · 44&rsquor; Sara Däbritz · 90&rsquor;,1,0,Lyon,Away,NA,990,775,726,44,5,0,2,26,28,7,5,2,0,647,5,15
Championnat de France de Football Féminin,2024-03-06,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,3,1.8,Louna Ribadeira · 61&rsquor; Louna Ribadeira · 67&rsquor; Louna Ribadeira · 89&rsquor;,1,0,Le Havre,4-4-2,2,2.2,Inès Benyahia · 16&rsquor; Inès Benyahia · 45&rsquor;,1,0,Paris FC,Home,NA,990,504,451,52,6,3,3,12,29,6,3,1,0,367,1,10
Championnat de France de Football Féminin,2024-03-06,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,3,1.8,Louna Ribadeira · 61&rsquor; Louna Ribadeira · 67&rsquor; Louna Ribadeira · 89&rsquor;,1,0,Le Havre,4-4-2,2,2.2,Inès Benyahia · 16&rsquor; Inès Benyahia · 45&rsquor;,1,0,Le Havre,Away,NA,990,477,433,43,9,0,0,10,21,2,2,0,0,346,1,13
Championnat de France de Football Féminin,2024-03-15,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,1.4,Sara Däbritz · 10&rsquor; Griedge Mbock Bathy · 13&rsquor; Sara Däbritz · 83&rsquor; Melchie Dumornay · 86&rsquor;,3,0,Fleury,4-3-3,0,0.1,NA,4,0,Lyon,Home,NA,990,553,512,37,13,1,4,21,15,3,3,0,0,459,4,5
Championnat de France de Football Féminin,2024-03-15,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,1.4,Sara Däbritz · 10&rsquor; Griedge Mbock Bathy · 13&rsquor; Sara Däbritz · 83&rsquor; Melchie Dumornay · 86&rsquor;,3,0,Fleury,4-3-3,0,0.1,NA,4,0,Fleury,Away,NA,990,289,232,55,16,0,1,15,24,3,2,0,0,178,2,14
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,0,1,NA,1,0,Paris FC,4-3-3,4,2.9,Daphne Corboz · 28&rsquor; Gaëtane Thiney (P) · 31&rsquor; Gaëtane Thiney · 33&rsquor; Kessya Bussy · 54&rsquor;,0,0,Guingamp,Home,NA,990,405,355,48,10,0,0,11,28,2,1,1,0,277,2,15
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,0,1,NA,1,0,Paris FC,4-3-3,4,2.9,Daphne Corboz · 28&rsquor; Gaëtane Thiney (P) · 31&rsquor; Gaëtane Thiney · 33&rsquor; Kessya Bussy · 54&rsquor;,0,0,Paris FC,Away,NA,990,492,447,40,9,0,1,20,21,5,3,1,0,377,5,6
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,2.6,Grace Geyoro · 18&rsquor; Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 55&rsquor; Tabitha Chawinga · 56&rsquor; Jade Le Guilly · 88&rsquor;,1,0,Saint-Étienne,4-4-2,0,0.1,NA,0,0,Paris Saint-Germain,Home,NA,990,674,630,35,8,1,3,26,12,12,0,0,10,572,9,13
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,2.6,Grace Geyoro · 18&rsquor; Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 55&rsquor; Tabitha Chawinga · 56&rsquor; Jade Le Guilly · 88&rsquor;,1,0,Saint-Étienne,4-4-2,0,0.1,NA,0,0,Saint-Étienne,Away,NA,990,333,292,41,15,0,0,3,12,0,0,0,0,251,0,3
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,1.5,Shana Chossenotte · 7&rsquor; Noémie Mouchon · 35&rsquor; Noémie Mouchon · 41&rsquor;,2,0,Lille,4-1-4-1,1,1.4,Julie Pian · 17&rsquor;,1,0,Stade de Reims,Home,NA,990,360,311,47,7,0,1,10,23,8,1,6,0,248,2,7
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,1.5,Shana Chossenotte · 7&rsquor; Noémie Mouchon · 35&rsquor; Noémie Mouchon · 41&rsquor;,2,0,Lille,4-1-4-1,1,1.4,Julie Pian · 17&rsquor;,1,0,Lille,Away,NA,990,507,455,49,16,1,1,13,25,0,0,0,0,399,3,18
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,0.4,NA,1,0,Dijon,4-2-3-1,2,0.9,Léa Declercq · 28&rsquor; Klaudia Jedlińska · 45+2&rsquor;,1,0,Bordeaux,Home,NA,990,459,396,61,13,0,2,26,30,9,1,7,1,317,2,10
