matchId,matchDate,homeTeamId,homeTeamName,awayTeamId,awayTeamName,isFinished,homeGoals,awayGoals,home_BallPossesion,away_BallPossesion,home_total_shots,away_total_shots,home_ShotsOnTarget,away_ShotsOnTarget,home_big_chance,away_big_chance,home_big_chance_missed_title,away_big_chance_missed_title,home_accurate_passes,away_accurate_passes,home_fouls,away_fouls,home_corners,away_corners,home_ShotsOffTarget,away_ShotsOffTarget,home_blocked_shots,away_blocked_shots,home_shots_woodwork,away_shots_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half_passes,away_own_half_passes,home_opposition_half_passes,away_opposition_half_passes,home_long_balls_accurate,away_long_balls_accurate,home_accurate_crosses,away_accurate_crosses,home_player_throws,away_player_throws,home_touches_opp_box,away_touches_opp_box,home_Offsides,away_Offsides,home_matchstats_headers_tackles,away_matchstats_headers_tackles,home_interceptions,away_interceptions,home_shot_blocks,away_shot_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duel_won,away_duel_won,home_ground_duels_won,away_ground_duels_won,home_aerials_won,away_aerials_won,home_dribbles_succeeded,away_dribbles_succeeded,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,season
3952668,2023-05-27 13:30:00+00:00,231483,Reading FC Women,258661,Chelsea Women,True,0,3,22,78,4,23,1,5,1,4,1,1,91,491,5,8,3,8,1,10,2,8,0,1,2,19,2,4,171,592,52,131,39,360,24,25,1,7,12,17,,,1,2,21,18,12,2,8,2,33,6,2,1,46,58,31,41,15,17,2,18,1,0,0,0,2022-2023
3952670,2023-05-27 13:30:00+00:00,258665,Liverpool Women,954396,Man United Women,True,0,1,31,69,7,16,2,4,0,1,0,1,154,457,6,6,1,5,2,6,3,6,0,0,4,12,3,4,252,557,90,232,64,225,13,37,3,4,31,23,,,4,2,23,16,10,5,6,3,20,5,3,2,53,51,37,33,16,18,8,11,1,1,0,0,2022-2023
4255736,2023-10-01 11:30:00+00:00,231494,Aston Villa,954396,Manchester United,True,1,2,43,57,9,25,3,8,0,1,0,1,244,375,5,6,5,7,5,7,1,10,1,0,6,19,3,6,343,459,171,191,73,184,24,22,2,8,26,23,14.0,50.0,2,1,26,19,4,6,10,1,16,18,6,2,50,45,42,34,8,11,11,10,3,3,1,0,2023-2024
4255739,2023-10-01 12:00:00+00:00,258663,Everton,231505,Brighton,True,1,2,52,48,16,13,4,4,3,2,2,1,396,364,13,8,3,2,6,6,6,3,1,1,14,7,2,6,491,467,249,231,147,133,19,17,6,2,19,23,30.0,19.0,1,3,30,25,5,8,3,6,6,19,2,3,60,66,47,54,13,12,9,16,0,2,0,0,2023-2024
4255737,2023-10-01 13:00:00+00:00,258659,Bristol City,614954,Leicester City,True,2,4,35,65,8,18,4,8,2,2,1,1,121,309,13,10,4,6,3,5,1,5,0,0,5,14,3,4,210,404,70,151,51,158,12,18,2,5,21,32,13.0,40.0,0,4,20,14,14,11,4,2,28,11,4,1,45,43,34,31,11,12,4,5,1,2,0,0,2023-2024
4255735,2023-10-01 13:00:00+00:00,258657,Arsenal,258665,Liverpool,True,0,1,60,40,18,9,3,2,0,1,0,0,399,228,6,6,19,1,5,4,10,3,1,0,16,7,2,2,472,327,160,141,239,87,30,22,8,3,21,30,39.0,17.0,2,0,12,20,6,3,3,9,12,36,1,3,36,35,25,27,11,8,8,2,1,3,0,0,2023-2024
4255783,2023-10-01 14:00:00+00:00,231497,West Ham United,231488,Manchester City,True,0,2,31,69,5,17,1,8,0,2,0,1,233,621,9,5,0,3,2,7,2,2,0,0,3,8,2,9,317,708,161,318,72,303,24,28,1,4,16,29,3.0,29.0,0,2,20,10,15,7,2,2,20,11,6,1,37,31,30,25,7,6,5,8,1,1,0,1,2023-2024
4255738,2023-10-01 16:30:00+00:00,258661,Chelsea,628117,Tottenham Hotspur,True,2,1,56,44,21,15,12,11,3,2,2,1,478,353,6,8,4,3,8,2,1,2,1,1,16,8,5,7,558,440,240,230,238,123,26,18,7,3,20,22,45.0,22.0,3,1,12,20,7,11,3,4,19,14,9,7,52,45,37,34,15,11,17,8,0,1,0,0,2023-2024
4255767,2023-10-06 18:30:00+00:00,954396,Manchester United,258657,Arsenal,True,2,2,53,47,9,17,4,4,1,1,0,0,380,311,7,4,3,6,3,7,2,6,0,1,6,11,3,6,467,406,248,145,132,166,21,22,2,1,19,28,11.0,25.0,2,5,17,17,10,7,6,2,28,11,2,2,39,41,27,33,12,8,6,9,1,2,0,0,2023-2024
4255771,2023-10-08 11:00:00+00:00,231505,Brighton,231497,West Ham United,True,0,2,49,51,14,10,3,5,1,3,1,1,305,311,10,11,7,2,5,5,6,0,0,1,9,6,5,4,402,414,157,185,148,126,24,25,3,3,32,16,26.0,21.0,3,0,14,16,14,10,0,6,12,23,3,3,31,35,29,27,2,8,4,1,2,5,0,0,2023-2024
4255768,2023-10-08 11:30:00+00:00,231488,Manchester City,258661,Chelsea,True,1,1,35,65,8,22,5,4,0,3,0,2,203,432,4,10,4,9,1,7,2,11,0,3,5,15,3,7,316,560,112,164,91,268,11,18,5,8,15,33,14.0,50.0,0,1,20,19,10,3,10,2,43,8,3,4,47,55,37,34,10,21,7,11,3,3,2,0,2023-2024
4255766,2023-10-08 13:00:00+00:00,628117,Tottenham Hotspur,258659,Bristol City,True,3,1,68,32,15,14,5,3,1,2,1,1,521,180,7,13,2,3,9,6,1,5,0,0,8,11,7,3,610,277,297,101,224,79,33,11,4,4,21,29,22.0,26.0,3,0,13,20,11,13,4,1,17,15,2,2,43,38,35,33,8,5,11,7,1,2,0,0,2023-2024
4255770,2023-10-08 14:00:00+00:00,614954,Leicester City,258663,Everton,True,1,0,50,50,15,11,3,5,3,3,2,3,299,307,7,10,3,6,7,2,5,4,0,0,11,9,4,2,400,398,177,171,122,136,12,18,2,3,31,34,23.0,23.0,1,4,19,11,15,6,4,4,20,8,5,2,43,26,32,23,11,3,3,5,1,2,0,0,2023-2024
4255769,2023-10-08 17:45:00+00:00,258665,Liverpool,231494,Aston Villa,True,2,0,42,58,11,13,4,4,0,2,0,2,305,456,8,8,4,6,6,4,1,5,0,0,10,10,1,3,412,555,206,269,99,187,32,31,5,5,26,24,22.0,25.0,3,1,25,18,4,13,6,1,20,14,3,2,65,49,46,31,19,18,13,5,3,0,0,0,2023-2024
4255763,2023-10-14 16:30:00+00:00,258661,Chelsea,231497,West Ham United,True,2,0,72,28,19,14,7,2,4,0,2,0,661,210,5,9,9,3,9,5,3,7,0,0,13,10,6,4,751,288,353,138,308,72,28,13,9,3,25,15,41.0,18.0,5,0,18,21,5,4,7,2,14,21,2,6,40,38,32,31,8,7,6,5,1,1,0,0,2023-2024
4255782,2023-10-15 11:00:00+00:00,954396,Manchester United,614954,Leicester City,True,1,1,64,36,20,4,8,2,4,1,3,0,443,214,6,16,6,3,8,2,4,0,1,0,15,3,5,1,549,310,256,161,187,53,29,10,10,0,28,18,30.0,11.0,2,3,20,18,10,23,0,4,10,23,1,7,53,34,42,27,11,7,6,3,1,5,0,0,2023-2024
4255773,2023-10-15 12:00:00+00:00,231488,Manchester City,258659,Bristol City,True,5,0,81,19,24,2,12,1,5,0,1,0,713,118,6,7,10,2,6,1,6,0,1,0,20,2,4,0,773,178,212,91,501,27,34,13,11,0,21,13,50.0,4.0,2,1,15,14,5,4,0,6,5,41,1,7,29,26,25,21,4,5,3,2,0,1,0,0,2023-2024
4255765,2023-10-15 13:00:00+00:00,258657,Arsenal,231494,Aston Villa,True,2,1,65,35,28,5,4,2,2,1,2,0,515,238,9,8,8,3,10,1,14,2,2,0,22,3,6,2,593,332,204,191,311,47,18,18,12,3,23,14,55.0,6.0,3,1,32,25,6,5,2,15,12,46,1,1,68,47,51,36,17,11,12,4,0,2,0,0,2023-2024
4255764,2023-10-15 15:00:00+00:00,231505,Brighton,628117,Tottenham Hotspur,True,1,3,45,55,8,20,3,5,1,2,0,1,361,471,7,4,4,8,5,6,0,9,0,1,6,13,2,7,449,551,229,312,132,159,17,28,3,5,15,18,19.0,29.0,0,5,21,20,7,10,9,0,21,11,2,2,32,36,28,34,4,2,3,7,1,0,0,0,2023-2024
4255772,2023-10-15 15:30:00+00:00,258665,Liverpool,258663,Everton,True,0,1,52,48,15,10,3,2,1,1,1,0,395,366,5,8,4,4,9,3,3,5,1,1,13,6,2,4,503,475,219,245,176,121,40,20,3,1,29,23,23.0,13.0,3,3,18,17,6,13,5,2,14,19,1,3,45,50,30,34,15,16,5,12,1,3,0,0,2023-2024
4255781,2023-10-21 11:30:00+00:00,231494,Aston Villa,628117,Tottenham Hotspur,True,2,4,50,50,14,18,7,11,3,2,1,0,441,461,9,6,4,6,6,5,1,2,0,0,11,10,3,8,532,557,248,317,193,144,27,30,3,1,25,8,31.0,23.0,1,2,15,21,9,10,2,1,11,18,7,5,29,44,26,35,3,9,5,7,1,1,0,0,2023-2024
4255777,2023-10-21 16:15:00+00:00,614954,Leicester City,231488,Manchester City,True,0,1,49,51,12,17,6,8,1,4,1,4,274,320,13,10,4,10,3,4,3,5,0,0,8,12,4,5,413,432,178,177,96,143,18,18,2,2,28,28,22.0,33.0,1,4,32,24,8,11,6,3,24,18,6,6,72,73,53,51,19,22,11,14,1,1,0,0,2023-2024
4255778,2023-10-22 12:00:00+00:00,258663,Everton,954396,Manchester United,True,0,5,50,50,10,18,4,11,0,6,0,1,384,394,10,9,6,3,5,5,1,2,0,0,8,15,2,3,462,464,274,217,110,177,16,37,5,3,18,20,17.0,33.0,2,1,22,21,9,5,2,1,16,15,6,4,47,49,41,40,6,9,11,9,1,1,0,0,2023-2024
4255779,2023-10-22 13:00:00+00:00,258661,Chelsea,231505,Brighton,True,4,2,64,36,31,7,13,4,9,1,5,0,516,250,4,6,8,3,11,3,7,0,2,0,29,6,2,1,615,340,263,147,253,103,47,23,10,3,27,14,67.0,10.0,3,1,17,20,7,9,0,7,7,27,2,9,39,42,30,28,9,14,7,4,0,0,0,0,2023-2024
4255776,2023-10-22 14:00:00+00:00,231497,West Ham United,258665,Liverpool,True,1,1,41,59,5,14,2,3,1,0,0,0,283,449,9,12,4,6,1,9,2,2,0,2,4,7,1,7,387,555,176,268,107,181,24,67,1,8,25,24,17.0,21.0,2,1,6,17,8,11,2,2,24,15,2,1,33,45,21,31,12,14,3,6,1,1,0,0,2023-2024
4255780,2023-10-22 17:45:00+00:00,258659,Bristol City,258657,Arsenal,True,1,2,20,80,1,25,1,9,0,3,0,3,105,625,4,7,0,16,0,8,0,8,0,1,1,18,0,7,187,711,66,193,39,432,12,11,1,5,19,31,1.0,50.0,2,1,23,21,4,4,9,0,45,6,6,0,48,55,36,34,12,21,6,9,2,2,0,0,2023-2024
4255774,2023-11-04 12:30:00+00:00,231494,Aston Villa,258661,Chelsea,True,0,6,46,54,7,27,2,14,1,9,1,4,375,478,2,3,5,5,4,6,1,7,0,1,6,24,1,3,478,569,254,278,121,200,25,26,2,6,25,31,16.0,58.0,2,3,16,28,14,11,9,1,22,11,6,2,29,51,23,38,6,13,4,8,1,0,0,0,2023-2024
4255775,2023-11-05 12:30:00+00:00,258657,Arsenal,231488,Manchester City,True,2,1,39,61,10,17,6,4,3,1,2,1,236,427,11,8,3,2,1,9,3,4,1,2,4,13,6,4,338,522,112,219,124,208,24,22,1,5,36,16,18.0,29.0,3,1,16,20,5,13,4,3,22,15,3,4,46,68,34,56,12,12,11,25,5,3,0,0,2023-2024
4255749,2023-11-05 14:00:00+00:00,628117,Tottenham Hotspur,258663,Everton,True,1,1,51,49,20,7,11,2,3,2,2,1,418,383,7,14,6,1,7,2,2,3,0,0,12,5,8,2,499,469,238,251,180,132,25,12,5,4,17,23,32.0,22.0,2,1,31,19,19,9,3,2,10,17,1,10,56,39,53,36,3,3,9,10,2,2,0,0,2023-2024
4255761,2023-11-05 14:00:00+00:00,258665,Liverpool,614954,Leicester City,True,2,1,51,49,18,5,7,2,1,0,1,0,283,282,13,6,13,3,8,1,3,2,0,0,14,3,4,2,400,396,147,173,136,109,25,29,7,0,24,22,29.0,16.0,2,3,20,18,6,15,2,3,15,28,1,5,49,57,35,39,14,18,9,9,3,1,0,0,2023-2024
4255748,2023-11-05 15:00:00+00:00,231497,West Ham United,258659,Bristol City,True,2,3,64,36,14,9,5,6,1,2,0,1,451,214,8,9,6,1,5,1,4,2,0,0,9,8,5,1,536,310,262,156,189,58,31,22,2,3,30,19,29.0,18.0,1,5,16,22,7,21,2,3,3,23,3,3,42,45,35,34,7,11,11,4,0,4,0,0,2023-2024
4255762,2023-11-05 18:45:00+00:00,231505,Brighton,954396,Manchester United,True,2,2,37,63,12,23,7,7,1,4,0,3,175,402,6,5,7,8,2,11,3,5,2,3,9,17,3,6,289,498,114,226,61,176,31,22,7,11,22,28,20.0,43.0,3,5,12,10,6,8,5,2,32,18,5,5,41,55,22,26,19,29,6,10,1,3,0,0,2023-2024
4255743,2023-11-12 12:00:00+00:00,954396,Manchester United,231497,West Ham United,True,5,0,65,35,18,8,9,4,5,1,1,1,574,251,6,10,2,2,7,3,2,1,1,0,8,7,10,1,664,345,360,175,214,76,24,22,2,3,15,15,27.0,17.0,4,3,16,14,21,7,1,1,7,8,4,4,39,29,36,22,3,7,10,2,0,3,0,0,2023-2024
4255742,2023-11-12 12:30:00+00:00,628117,Tottenham Hotspur,258665,Liverpool,True,1,1,58,42,15,15,3,3,0,2,0,1,436,287,4,5,4,6,6,8,6,4,1,0,10,11,5,4,534,380,299,152,137,135,28,27,5,6,23,27,25.0,25.0,3,2,20,23,6,8,4,5,21,17,2,2,51,48,40,37,11,11,15,10,0,1,0,0,2023-2024
4255746,2023-11-12 13:00:00+00:00,258663,Everton,258661,Chelsea,True,0,3,34,66,9,14,5,5,2,0,2,0,276,652,6,9,3,6,3,7,1,2,0,1,7,11,2,3,378,760,195,318,81,334,9,35,1,5,21,21,14.0,38.0,2,1,12,19,13,26,2,1,18,8,2,5,27,39,23,33,4,6,3,9,0,2,0,0,2023-2024
4255744,2023-11-12 13:00:00+00:00,231488,Manchester City,231505,Brighton,True,0,1,66,34,35,6,13,3,5,2,5,1,501,218,5,9,11,1,10,1,12,2,2,0,23,5,12,1,579,311,222,127,279,91,17,16,7,1,21,16,52.0,10.0,0,3,15,18,4,18,2,12,7,27,2,13,31,29,28,25,3,4,5,2,0,0,0,0,2023-2024
4255747,2023-11-12 14:00:00+00:00,258659,Bristol City,231494,Aston Villa,True,0,2,31,69,6,17,2,6,0,2,0,2,196,535,6,5,2,5,3,9,1,2,0,0,3,11,3,6,286,647,125,235,71,300,24,24,2,8,27,32,6.0,29.0,2,1,17,16,11,15,1,1,30,6,5,2,31,36,26,24,5,12,4,3,1,1,0,0,2023-2024
4255745,2023-11-12 18:45:00+00:00,614954,Leicester City,258657,Arsenal,True,2,6,45,55,8,24,2,12,2,8,0,3,274,364,11,8,4,6,3,8,3,4,0,3,6,22,2,2,355,442,187,199,87,165,23,29,5,5,17,32,17.0,39.0,2,4,25,13,8,9,4,3,19,9,6,0,57,46,42,38,15,8,10,14,2,1,0,0,2023-2024
4255750,2023-11-18 13:30:00+00:00,258661,Chelsea,258665,Liverpool,True,5,1,60,40,19,10,10,4,5,1,1,1,482,273,6,11,9,2,4,5,5,1,0,0,15,5,4,5,605,400,296,162,186,111,42,27,4,2,20,17,46.0,11.0,0,1,17,25,7,6,2,6,15,15,3,4,57,60,36,35,21,25,9,4,1,2,0,0,2023-2024
4255751,2023-11-19 13:00:00+00:00,258663,Everton,258659,Bristol City,True,2,2,58,42,10,11,5,6,2,0,1,0,413,270,10,9,3,7,4,4,1,1,1,0,8,9,2,2,518,368,267,153,146,117,18,18,2,5,29,44,20.0,17.0,0,2,19,8,7,6,2,1,15,11,3,3,40,26,32,23,8,3,4,4,1,0,0,0,2023-2024
4255741,2023-11-19 14:00:00+00:00,231505,Brighton,258657,Arsenal,True,0,3,42,58,7,21,2,4,0,3,0,2,259,418,12,10,4,5,5,7,0,10,0,0,5,17,2,4,372,522,153,191,106,227,34,20,5,4,21,24,10.0,60.0,1,3,25,14,10,9,10,0,25,14,1,2,48,53,39,38,9,15,5,12,2,1,0,0,2023-2024
4255760,2023-11-19 15:00:00+00:00,614954,Leicester City,628117,Tottenham Hotspur,True,1,1,42,58,11,18,3,10,1,3,0,2,256,400,13,11,3,13,5,4,3,4,1,0,8,15,3,3,364,511,173,230,83,170,8,12,2,4,20,32,17.0,33.0,0,0,22,9,14,14,4,3,31,7,9,2,44,34,36,29,8,5,4,7,0,1,0,0,2023-2024
4255758,2023-11-19 15:00:00+00:00,231497,West Ham United,231494,Aston Villa,True,2,3,44,56,10,9,5,5,3,3,2,2,232,350,15,12,6,5,3,3,2,1,1,0,6,9,4,0,334,448,121,218,111,132,30,25,5,4,37,23,17.0,15.0,1,1,23,15,9,14,1,2,11,28,2,2,40,44,37,31,3,13,3,2,3,3,0,0,2023-2024
4255759,2023-11-19 16:30:00+00:00,954396,Manchester United,231488,Manchester City,True,1,3,52,48,15,17,5,8,1,1,0,1,323,285,11,8,3,9,5,5,5,4,0,0,11,14,4,3,424,381,204,147,119,138,34,23,2,5,30,39,22.0,30.0,5,0,31,28,8,10,4,4,16,23,5,4,61,59,49,46,12,13,12,7,1,1,0,1,2023-2024
4255755,2023-11-26 12:30:00+00:00,258659,Bristol City,954396,Manchester United,True,0,2,29,71,6,24,4,8,1,2,1,1,133,521,9,4,2,9,2,10,0,6,0,1,4,16,2,8,248,618,76,287,57,234,7,21,2,6,22,29,7.0,31.0,4,6,27,17,15,8,6,0,20,12,6,4,50,58,37,38,13,20,6,12,2,0,0,0,2023-2024
4255757,2023-11-26 14:00:00+00:00,258657,Arsenal,231497,West Ham United,True,3,0,59,41,14,13,6,3,1,0,0,0,410,260,9,7,8,3,5,4,3,6,0,2,10,10,4,3,499,347,193,158,217,102,26,22,3,3,26,21,30.0,23.0,3,0,14,23,6,13,5,3,13,18,3,3,31,43,25,35,6,8,4,4,0,1,0,0,2023-2024
4255753,2023-11-26 14:00:00+00:00,258665,Liverpool,231505,Brighton,True,4,0,58,42,17,8,9,3,5,0,2,0,408,265,7,6,4,7,6,3,2,2,1,0,17,6,0,2,530,383,263,112,145,153,25,27,8,6,35,29,30.0,15.0,1,1,17,16,11,13,2,2,24,15,3,5,54,47,31,28,23,19,8,6,1,1,0,0,2023-2024
4255754,2023-11-26 14:00:00+00:00,258661,Chelsea,614954,Leicester City,True,5,2,59,41,16,11,7,6,4,1,0,0,410,260,10,10,7,3,4,3,5,2,0,0,14,8,2,3,532,372,208,160,202,100,37,19,5,3,38,22,42.0,13.0,5,2,8,16,9,14,2,6,22,20,4,2,31,39,21,27,10,12,4,1,0,3,0,0,2023-2024
4255756,2023-11-26 16:30:00+00:00,231494,Aston Villa,258663,Everton,True,1,2,62,38,14,7,8,4,0,1,0,0,562,295,6,9,4,5,3,2,3,1,0,0,7,5,7,2,656,400,295,178,267,117,21,24,2,2,26,25,22.0,13.0,2,1,8,18,2,5,1,3,15,19,3,7,22,33,20,29,2,4,3,5,0,3,0,0,2023-2024
4255752,2023-11-26 18:45:00+00:00,231488,Manchester City,628117,Tottenham Hotspur,True,7,0,57,43,20,6,10,4,3,0,0,0,520,381,4,12,6,5,4,1,6,1,1,0,13,4,7,2,594,451,291,240,229,141,15,19,4,2,17,16,34.0,19.0,1,5,16,21,12,13,1,6,12,14,4,3,48,43,45,37,3,6,17,12,2,1,0,0,2023-2024
4255818,2023-12-09 12:00:00+00:00,231488,Manchester City,231494,Aston Villa,True,2,1,56,44,19,7,6,3,3,1,1,1,463,334,3,9,10,3,5,1,8,3,0,0,14,4,5,3,540,424,173,253,290,81,19,23,11,4,26,15,45.0,10.0,0,2,9,19,9,11,3,8,8,31,2,4,39,43,33,30,6,13,15,8,0,2,0,0,2023-2024
4255740,2023-12-10 12:30:00+00:00,258657,Arsenal,258661,Chelsea,True,4,1,48,52,12,12,5,6,5,1,3,1,308,352,16,12,5,2,4,4,3,2,0,0,7,5,5,7,426,459,131,159,177,193,32,28,3,2,20,16,26.0,22.0,5,1,23,22,4,22,2,3,15,12,5,1,52,74,41,48,11,26,6,10,5,1,0,0,2023-2024
4255819,2023-12-10 14:00:00+00:00,258665,Liverpool,258659,Bristol City,True,1,1,62,38,10,9,3,2,1,1,0,0,421,204,9,9,6,5,3,3,4,4,0,0,6,8,4,1,546,326,293,99,128,105,22,27,6,3,29,29,19.0,24.0,4,4,10,13,4,7,3,4,28,20,1,2,42,40,20,26,22,14,1,5,3,2,0,0,2023-2024
4255832,2023-12-10 14:00:00+00:00,231505,Brighton,614954,Leicester City,True,2,2,34,66,17,12,7,3,2,0,0,0,183,458,17,8,6,1,6,2,4,7,0,0,14,5,3,7,294,594,100,291,83,167,27,34,6,2,41,28,23.0,22.0,2,4,12,28,20,11,7,4,12,11,1,5,29,52,21,45,8,7,1,0,2,2,0,0,2023-2024
4255816,2023-12-10 15:00:00+00:00,231497,West Ham United,258663,Everton,True,0,1,54,46,11,12,5,4,0,0,0,0,367,308,10,11,3,4,4,5,2,3,1,0,8,9,3,3,483,420,238,196,129,112,39,22,3,3,28,31,18.0,18.0,1,1,17,15,21,10,3,2,12,13,3,5,42,37,31,27,11,10,4,3,1,1,0,0,2023-2024
4255817,2023-12-10 18:45:00+00:00,628117,Tottenham Hotspur,954396,Manchester United,True,0,4,36,64,9,10,6,5,1,2,1,1,242,547,11,6,2,3,2,3,1,2,0,0,5,7,4,3,357,650,194,334,48,213,20,22,3,2,32,30,14.0,23.0,3,1,18,19,7,8,2,2,27,6,1,5,55,52,39,39,16,13,15,9,1,0,0,0,2023-2024
4255810,2023-12-16 12:00:00+00:00,628117,Tottenham Hotspur,258657,Arsenal,True,1,0,39,61,5,31,3,8,2,1,1,1,269,464,10,14,0,13,2,15,0,8,0,1,2,22,3,9,368,544,200,177,69,287,23,20,0,11,11,21,8.0,43.0,3,1,25,16,10,6,8,1,29,6,8,1,67,59,56,42,11,17,17,16,1,1,0,0,2023-2024
4255811,2023-12-17 12:15:00+00:00,954396,Manchester United,258665,Liverpool,True,1,2,60,40,11,11,2,3,3,2,2,1,421,255,6,12,4,5,7,4,2,4,2,0,11,9,0,2,527,365,233,180,188,75,32,28,8,4,30,14,39.0,17.0,5,6,18,21,5,9,4,2,11,25,2,1,59,50,42,33,17,17,12,6,1,2,0,0,2023-2024
4255813,2023-12-17 13:00:00+00:00,258663,Everton,231488,Manchester City,True,1,4,32,68,6,17,4,8,1,2,1,1,239,600,6,5,1,5,0,3,2,6,0,0,3,9,3,8,317,691,172,288,67,312,14,26,2,4,25,37,7.0,27.0,0,0,29,14,11,7,5,2,21,10,4,3,42,27,36,26,6,1,2,6,2,1,0,0,2023-2024
4255814,2023-12-17 14:00:00+00:00,258659,Bristol City,258661,Chelsea,True,0,3,28,72,7,22,2,11,2,3,2,2,177,605,9,5,2,5,1,5,4,6,0,1,5,15,2,7,272,710,115,326,62,279,9,31,1,3,21,17,17.0,40.0,0,1,17,22,11,5,6,4,16,6,8,2,35,57,26,43,9,14,4,12,0,0,0,1,2023-2024
4255812,2023-12-17 15:00:00+00:00,614954,Leicester City,231497,West Ham United,True,1,1,61,39,17,13,3,7,1,3,0,3,410,221,5,14,4,2,9,5,5,1,0,0,12,12,5,1,539,336,263,130,147,91,26,29,6,2,19,35,32.0,26.0,2,4,10,13,13,14,1,4,13,12,6,2,44,30,28,21,16,9,5,3,2,2,0,1,2023-2024
4255815,2023-12-17 18:45:00+00:00,231494,Aston Villa,231505,Brighton,True,1,0,62,38,20,7,7,1,1,0,1,0,417,227,7,13,7,5,9,4,4,2,1,1,14,2,6,5,511,314,209,140,208,87,38,27,5,3,26,23,29.0,11.0,2,1,16,23,15,11,2,4,12,25,1,6,49,38,37,33,12,5,8,3,1,2,1,0,2023-2024
4255830,2024-01-19 19:00:00+00:00,614954,Leicester City,231494,Aston Villa,True,0,1,45,55,15,13,6,6,3,2,3,2,246,332,14,7,3,6,6,4,3,3,0,0,11,9,4,4,376,474,128,196,118,136,21,31,7,5,32,44,34.0,23.0,1,5,23,22,10,11,3,4,27,10,5,5,47,58,38,52,9,6,8,17,1,1,0,0,2023-2024
4255820,2024-01-20 14:00:00+00:00,258657,Arsenal,258663,Everton,True,2,1,61,39,19,4,6,1,4,0,2,0,477,283,11,13,8,2,7,2,6,1,1,0,15,1,4,3,572,369,195,205,282,78,27,23,6,0,28,14,43.0,2.0,4,1,17,13,11,3,1,6,9,21,0,4,37,30,32,27,5,3,3,5,1,3,0,0,2023-2024
4255831,2024-01-21 12:30:00+00:00,258661,Chelsea,954396,Manchester United,True,3,1,56,44,20,9,5,4,5,3,2,2,438,307,5,7,7,2,9,3,6,2,0,0,14,5,6,4,548,420,260,194,178,113,14,20,4,2,18,28,41.0,23.0,4,3,27,18,7,10,1,6,22,22,3,2,63,50,38,30,25,20,4,9,0,2,0,0,2023-2024
4255821,2024-01-21 14:00:00+00:00,231505,Brighton,258659,Bristol City,True,3,2,57,43,8,18,4,4,1,1,0,0,340,224,14,7,2,4,1,7,3,7,0,1,5,11,3,7,453,328,203,131,137,93,34,21,1,6,29,28,16.0,29.0,1,2,20,22,12,8,7,3,10,24,2,1,39,42,36,39,3,3,9,4,0,1,0,0,2023-2024
4255829,2024-01-21 14:30:00+00:00,231488,Manchester City,258665,Liverpool,True,5,1,55,45,21,3,8,3,4,2,2,2,459,356,4,3,9,3,6,0,7,0,0,0,17,1,4,2,559,461,183,266,276,90,25,36,7,1,27,22,46.0,5.0,1,4,21,23,12,9,0,7,11,32,2,4,48,51,34,28,14,23,10,2,0,2,0,0,2023-2024
4255828,2024-01-21 18:45:00+00:00,231497,West Ham United,628117,Tottenham Hotspur,True,3,4,49,51,16,16,4,8,2,2,0,1,346,383,9,6,6,5,6,3,6,5,1,0,8,11,8,5,451,481,208,260,138,123,29,21,4,3,28,23,30.0,23.0,0,4,21,25,8,12,5,6,10,14,4,1,46,52,37,47,9,5,10,13,4,1,0,0,2023-2024
4255827,2024-01-27 17:30:00+00:00,231505,Brighton,258661,Chelsea,True,0,3,32,68,6,20,2,9,0,4,0,3,193,520,6,9,1,8,3,4,1,7,1,1,2,17,4,3,283,619,112,303,81,217,21,26,1,5,23,23,11.0,51.0,1,2,12,15,8,5,7,1,24,19,6,2,31,35,25,30,6,5,4,9,0,0,0,0,2023-2024
4255823,2024-01-28 12:00:00+00:00,954396,Manchester United,231494,Aston Villa,True,2,1,48,52,15,8,9,3,2,1,1,0,340,350,9,12,3,4,4,3,2,2,1,0,13,5,2,3,417,437,194,231,146,119,17,19,3,5,25,21,31.0,18.0,4,3,17,14,4,7,2,2,21,4,2,7,44,30,36,27,8,3,7,4,1,3,0,0,2023-2024
4255825,2024-01-28 12:30:00+00:00,258663,Everton,614954,Leicester City,True,0,1,37,63,8,14,0,7,3,0,3,0,227,449,16,16,1,5,6,5,2,2,1,1,6,9,2,5,331,555,148,245,79,204,20,28,1,8,29,29,14.0,41.0,1,7,23,24,9,10,2,2,26,8,6,1,51,68,42,51,9,17,3,11,1,2,0,0,2023-2024
4255826,2024-01-28 14:00:00+00:00,258659,Bristol City,231497,West Ham United,True,1,2,46,54,4,15,3,6,1,1,0,0,249,337,8,8,2,2,1,3,0,6,0,0,2,8,2,7,362,439,139,180,110,157,25,33,1,3,41,28,11.0,19.0,1,2,12,26,9,9,6,0,11,25,4,2,37,52,25,39,12,13,6,5,2,3,0,0,2023-2024
