"Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL","Season"
"Frauen-Bundesliga","F","GER",2024,NA,"4","Sat",2023-10-14,"14:00","Werder Bremen",3,1.6,"Köln",0,0.2,21508,"Weserstadion Platz 11","Nadine Westerhoff",NA,"https://fbref.com/en/matches/a3e72a6f/Werder-Bremen-Koln-October-14-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"4","Sat",2023-10-14,"17:55","Bayern Munich",0,0.7,"Eint Frankfurt",0,0.3,19000,"Allianz Arena","Karoline Wacker",NA,"https://fbref.com/en/matches/517c39a6/Bayern-Munich-Eintracht-Frankfurt-October-14-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"4","Sun",2023-10-15,"14:00","RB Leipzig",0,0.9,"Wolfsburg",2,1.7,10269,"Trainingszentrum RB Leipzig Platz 1","Katrin Rafalski",NA,"https://fbref.com/en/matches/fbe6dc52/RB-Leipzig-Wolfsburg-October-15-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"4","Sun",2023-10-15,"18:30","Leverkusen",3,0.9,"Freiburg",0,0.7,620,"Ulrich-Haberland-Stadion","Melissa Joos",NA,"https://fbref.com/en/matches/ccd25304/Bayer-Leverkusen-Freiburg-October-15-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"4","Mon",2023-10-16,"19:30","MSV Duisburg",0,0.4,"Essen",1,1.2,826,"Schauinsland-Reisen-Arena","Fabienne Michel",NA,"https://fbref.com/en/matches/ab7b77ec/MSV-Duisburg-Essen-October-16-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"5","Fri",2023-10-20,"18:30","Köln",0,0.3,"Leverkusen",1,1.4,2300,"Franz-Kremer-Stadion","Sina Diekmann",NA,"https://fbref.com/en/matches/f3b47f06/Koln-Bayer-Leverkusen-October-20-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"5","Sat",2023-10-21,"12:00","Freiburg",0,2.4,"1. FC Nürnberg",2,1.9,2508,"Schwarzwald-Stadion","Selina Menzel",NA,"https://fbref.com/en/matches/aa239c87/Freiburg-1-FC-Nurnberg-October-21-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"5","Sat",2023-10-21,"14:00","Essen",1,1.1,"Werder Bremen",1,0.4,1512,"Georg-Melches-Stadion","Christine Weigelt",NA,"https://fbref.com/en/matches/0932eb48/Essen-Werder-Bremen-October-21-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"5","Sun",2023-10-22,"14:00","Wolfsburg",2,2.5,"Hoffenheim",2,0.9,3707,"AOK Stadion","Naemi Breier",NA,"https://fbref.com/en/matches/f271f5b0/Wolfsburg-Hoffenheim-October-22-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"5","Sun",2023-10-22,"16:00","Eint Frankfurt",5,4.6,"MSV Duisburg",1,1.5,2236,"Stadion am Brentanobad","Davina Lutz",NA,"https://fbref.com/en/matches/812f4a81/Eintracht-Frankfurt-MSV-Duisburg-October-22-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"5","Sun",2023-10-22,"18:30","RB Leipzig",0,0.4,"Bayern Munich",3,2.7,2015,"Trainingszentrum RB Leipzig Platz 1","Laura Duske",NA,"https://fbref.com/en/matches/b6809a29/RB-Leipzig-Bayern-Munich-October-22-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"6","Fri",2023-11-03,"18:30","MSV Duisburg",1,0.7,"RB Leipzig",1,0.7,581,"Schauinsland-Reisen-Arena","Naemi Breier",NA,"https://fbref.com/en/matches/63e9affe/MSV-Duisburg-RB-Leipzig-November-3-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"6","Sat",2023-11-04,"12:00","Hoffenheim",2,1.4,"Freiburg",3,1.2,1219,"Dietmar-Hopp-Stadion","Karoline Wacker",NA,"https://fbref.com/en/matches/fdf3f97f/Hoffenheim-Freiburg-November-4-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"6","Sat",2023-11-04,"14:00","Leverkusen",0,0.5,"Essen",0,1.2,498,"Ulrich-Haberland-Stadion","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/4416308c/Bayer-Leverkusen-Essen-November-4-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"6","Sun",2023-11-05,"15:00","Bayern Munich",2,2.1,"Wolfsburg",1,0.6,4347,"FC Bayern Campus Platz 1","Riem Hussein",NA,"https://fbref.com/en/matches/3980face/Bayern-Munich-Wolfsburg-November-5-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"6","Sun",2023-11-05,"18:30","1. FC Nürnberg",1,0.4,"Köln",3,2.8,1216,"Max-Morlock-Stadion","Miriam Schwermer",NA,"https://fbref.com/en/matches/b51fa191/1-FC-Nurnberg-Koln-November-5-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"6","Mon",2023-11-06,"19:30","Werder Bremen",0,0.2,"Eint Frankfurt",1,1.6,1567,"Weserstadion Platz 11","Anna-Lena Heidenreich",NA,"https://fbref.com/en/matches/91b21a22/Werder-Bremen-Eintracht-Frankfurt-November-6-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"7","Fri",2023-11-10,"18:30","Eint Frankfurt",2,0.8,"Leverkusen",2,1,2003,"Stadion am Brentanobad","Nadine Westerhoff",NA,"https://fbref.com/en/matches/661caae5/Eintracht-Frankfurt-Bayer-Leverkusen-November-10-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"7","Sat",2023-11-11,"12:00","RB Leipzig",0,0.4,"Werder Bremen",5,2.5,1068,"Trainingszentrum RB Leipzig Platz 1","Sina Diekmann",NA,"https://fbref.com/en/matches/ab72ebca/RB-Leipzig-Werder-Bremen-November-11-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"7","Sat",2023-11-11,"14:00","Essen",5,2.8,"1. FC Nürnberg",0,0.2,1136,"Georg-Melches-Stadion","Melissa Joos",NA,"https://fbref.com/en/matches/255fa6a8/Essen-1-FC-Nurnberg-November-11-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"7","Sun",2023-11-12,"14:00","Wolfsburg",4,3.4,"Freiburg",0,0.3,3017,"AOK Stadion","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/382c8b6b/Wolfsburg-Freiburg-November-12-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"7","Sun",2023-11-12,"18:30","Bayern Munich",2,4.2,"MSV Duisburg",0,0,4347,"FC Bayern Campus Platz 1","Miriam Schwermer",NA,"https://fbref.com/en/matches/4f354298/Bayern-Munich-MSV-Duisburg-November-12-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"7","Mon",2023-11-13,"19:30","Köln",1,0.6,"Hoffenheim",2,1,1400,"Franz-Kremer-Stadion","Katrin Rafalski",NA,"https://fbref.com/en/matches/e5fe5a25/Koln-Hoffenheim-November-13-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"8","Fri",2023-11-17,"18:30","Hoffenheim",0,1.2,"Essen",3,1,545,"Dietmar-Hopp-Stadion","Fabienne Michel",NA,"https://fbref.com/en/matches/5e968a59/Hoffenheim-Essen-November-17-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"8","Sat",2023-11-18,"12:00","1. FC Nürnberg",0,0.6,"Eint Frankfurt",2,2.1,1671,"Max-Morlock-Stadion","Riem Hussein",NA,"https://fbref.com/en/matches/a48eaff5/1-FC-Nurnberg-Eintracht-Frankfurt-November-18-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"8","Sat",2023-11-18,"14:00","Wolfsburg",2,1.8,"MSV Duisburg",0,0.1,2677,"AOK Stadion","Christine Weigelt",NA,"https://fbref.com/en/matches/b8f812eb/Wolfsburg-MSV-Duisburg-November-18-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"8","Sun",2023-11-19,"14:00","Leverkusen",1,0.8,"RB Leipzig",1,0.9,594,"Ulrich-Haberland-Stadion","Anna-Lena Heidenreich",NA,"https://fbref.com/en/matches/9f6f4583/Bayer-Leverkusen-RB-Leipzig-November-19-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"8","Sun",2023-11-19,"18:30","Werder Bremen",0,0.1,"Bayern Munich",2,1.1,3205,"Weserstadion Platz 11","Nadine Westerhoff",NA,"https://fbref.com/en/matches/103fd092/Werder-Bremen-Bayern-Munich-November-19-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"8","Mon",2023-11-20,"19:30","Freiburg",3,1.7,"Köln",3,1.7,1930,"Schwarzwald-Stadion","Davina Lutz",NA,"https://fbref.com/en/matches/d979a4d4/Freiburg-Koln-November-20-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"9","Fri",2023-12-08,"18:30","RB Leipzig",0,1,"1. FC Nürnberg",0,1.3,978,"Trainingszentrum RB Leipzig Platz 1","Nadine Westerhoff",NA,"https://fbref.com/en/matches/8158716d/RB-Leipzig-1-FC-Nurnberg-December-8-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"9","Sat",2023-12-09,"12:00","Essen",0,1.3,"Freiburg",1,1.6,1147,"Georg-Melches-Stadion","Riem Hussein",NA,"https://fbref.com/en/matches/72275a5d/Essen-Freiburg-December-9-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"9","Sat",2023-12-09,"14:00","Köln",1,1.9,"Wolfsburg",4,1.7,3600,"Franz-Kremer-Stadion","Karoline Wacker",NA,"https://fbref.com/en/matches/1481a2c2/Koln-Wolfsburg-December-9-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"9","Sun",2023-12-10,"14:00","Eint Frankfurt",3,2.7,"Hoffenheim",1,1,2369,"Stadion am Brentanobad","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/b08e3be9/Eintracht-Frankfurt-Hoffenheim-December-10-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"9","Sun",2023-12-10,"18:30","MSV Duisburg",0,0.9,"Werder Bremen",2,1.6,479,"Schauinsland-Reisen-Arena","Laura Duske",NA,"https://fbref.com/en/matches/1f3ad42f/MSV-Duisburg-Werder-Bremen-December-10-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2024,NA,"9","Mon",2023-12-11,"19:30","Bayern Munich",3,1.2,"Leverkusen",0,0.5,1679,"FC Bayern Campus Platz 1","Fabienne Michel",NA,"https://fbref.com/en/matches/c696e99f/Bayern-Munich-Bayer-Leverkusen-December-11-2023-Frauen-Bundesliga","2023-2024"
"Frauen-Bundesliga","F","GER",2022,NA,"1","Fri",2021-08-27,"19:15","Hoffenheim",2,NA,"Freiburg",1,NA,637,"Dietmar-Hopp-Stadion","Fabienne Michel",NA,"https://fbref.com/en/matches/8496bfe3/Hoffenheim-Freiburg-August-27-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"1","Sat",2021-08-28,"13:00","Wolfsburg",3,NA,"Turbine Potsdam",0,NA,1060,"AOK Stadion","Mirka Derlin",NA,"https://fbref.com/en/matches/ddc9e6cd/Wolfsburg-Turbine-Potsdam-August-28-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"1","Sat",2021-08-28,"16:00","Essen",1,NA,"Köln",1,NA,738,"Stadion Essen","Vanessa Arlt",NA,"https://fbref.com/en/matches/1acb3b48/Essen-Koln-August-28-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"1","Sun",2021-08-29,"13:00","Eint Frankfurt",2,NA,"Sand",1,NA,1000,"Stadion am Brentanobad","Melissa Joos",NA,"https://fbref.com/en/matches/e3a540b1/Eintracht-Frankfurt-Sand-August-29-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"1","Sun",2021-08-29,"13:00","Carl-Zeiss Jena",0,NA,"Leverkusen",3,NA,300,"Ernst-Abbe-Sportfeld","Angelika Söder",NA,"https://fbref.com/en/matches/aff545b4/Carl-Zeiss-Jena-Bayer-Leverkusen-August-29-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"1","Sun",2021-08-29,"16:00","Bayern Munich",8,NA,"Werder Bremen",0,NA,350,"FC Bayern Campus Platz 1","Ines Appelmann",NA,"https://fbref.com/en/matches/fd62c4f7/Bayern-Munich-Werder-Bremen-August-29-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"10","Fri",2021-12-03,"18:00","Eint Frankfurt",3,NA,"Turbine Potsdam",3,NA,1180,"Stadion am Brentanobad","Karoline Wacker",NA,"https://fbref.com/en/matches/6ab27e60/Eintracht-Frankfurt-Turbine-Potsdam-December-3-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"10","Sat",2021-12-04,"13:00","Bayern Munich",7,NA,"Leverkusen",1,NA,NA,"FC Bayern Campus Platz 1","Mirka Derlin",NA,"https://fbref.com/en/matches/f4cc5a86/Bayern-Munich-Bayer-Leverkusen-December-4-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"10","Sun",2021-12-05,"13:00","Wolfsburg",5,NA,"Carl-Zeiss Jena",0,NA,511,"AOK Stadion","Laura Duske",NA,"https://fbref.com/en/matches/6e5cd590/Wolfsburg-Carl-Zeiss-Jena-December-5-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"10","Sun",2021-12-05,"13:00","Essen",0,NA,"Freiburg",1,NA,411,"Stadion Essen","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/d905e7f4/Essen-Freiburg-December-5-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"10","Sun",2021-12-05,"16:00","Hoffenheim",7,NA,"Werder Bremen",1,NA,210,"Dietmar-Hopp-Stadion","Annika Kost",NA,"https://fbref.com/en/matches/a35ab7a8/Hoffenheim-Werder-Bremen-December-5-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"10","Sun",2021-12-05,"16:00","Köln",1,NA,"Sand",0,NA,940,"Franz-Kremer-Stadion","Nadine Westerhoff",NA,"https://fbref.com/en/matches/82d39250/Koln-Sand-December-5-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"11","Fri",2021-12-10,"19:15","Freiburg",2,NA,"Köln",2,NA,505,"Schwarzwald-Stadion","Anna-Lena Heidenreich",NA,"https://fbref.com/en/matches/518cdd6d/Freiburg-Koln-December-10-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"11","Sat",2021-12-11,"13:00","Leverkusen",1,NA,"Wolfsburg",1,NA,300,"Ulrich-Haberland-Stadion","Fabienne Michel",NA,"https://fbref.com/en/matches/5136b17d/Bayer-Leverkusen-Wolfsburg-December-11-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"11","Sun",2021-12-12,"13:00","Sand",1,NA,"Hoffenheim",1,NA,350,"Adams Arena","Karoline Wacker",NA,"https://fbref.com/en/matches/4f0b62ae/Sand-Hoffenheim-December-12-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"11","Sun",2021-12-12,"16:00","Carl-Zeiss Jena",0,NA,"Essen",4,NA,289,"Ernst-Abbe-Sportfeld","Miriam Schwermer",NA,"https://fbref.com/en/matches/aaed6206/Carl-Zeiss-Jena-Essen-December-12-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"11","Sun",2021-12-12,"16:00","Turbine Potsdam",1,NA,"Bayern Munich",1,NA,1098,"Karl-Liebknecht-Stadion","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/d46f3f5c/Turbine-Potsdam-Bayern-Munich-December-12-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"11","Sun",2021-12-12,"18:00","Werder Bremen",1,NA,"Eint Frankfurt",0,NA,202,"Weserstadion Platz 11","Sina Diekmann",NA,"https://fbref.com/en/matches/d2560735/Werder-Bremen-Eintracht-Frankfurt-December-12-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"12","Fri",2021-12-17,"19:15","Köln",2,NA,"Essen",1,NA,632,"Franz-Kremer-Stadion","Fabienne Michel",NA,"https://fbref.com/en/matches/72e87b3e/Koln-Essen-December-17-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"12","Sat",2021-12-18,"13:00","Freiburg",1,NA,"Hoffenheim",3,NA,485,"Schwarzwald-Stadion","Miriam Schwermer",NA,"https://fbref.com/en/matches/3092fded/Freiburg-Hoffenheim-December-18-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"12","Sun",2021-12-19,"13:00","Leverkusen",2,NA,"Carl-Zeiss Jena",0,NA,157,"Ulrich-Haberland-Stadion","Sina Diekmann",NA,"https://fbref.com/en/matches/baede132/Bayer-Leverkusen-Carl-Zeiss-Jena-December-19-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"12","Sun",2021-12-19,"13:00","Sand",0,NA,"Eint Frankfurt",2,NA,648,"Adams Arena","Melissa Joos",NA,"https://fbref.com/en/matches/28e46815/Sand-Eintracht-Frankfurt-December-19-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"12","Sun",2021-12-19,"16:00","Werder Bremen",0,NA,"Bayern Munich",2,NA,544,"Weserstadion Platz 11","Laura Duske",NA,"https://fbref.com/en/matches/d50709a2/Werder-Bremen-Bayern-Munich-December-19-2021-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"12","Sat",2022-01-29,"14:00","Turbine Potsdam",0,NA,"Wolfsburg",3,NA,1000,"Karl-Liebknecht-Stadion","Angelika Söder",NA,"https://fbref.com/en/matches/03b0de6e/Turbine-Potsdam-Wolfsburg-January-29-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"13","Fri",2022-02-04,"19:15","Hoffenheim",1,NA,"Köln",1,NA,300,"Dietmar-Hopp-Stadion","Ines Appelmann",NA,"https://fbref.com/en/matches/d34e45b6/Hoffenheim-Koln-February-4-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"13","Sat",2022-02-05,"13:00","Essen",1,NA,"Leverkusen",1,NA,759,"Stadion Essen","Naemi Breier",NA,"https://fbref.com/en/matches/141d6c2b/Essen-Bayer-Leverkusen-February-5-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"13","Sun",2022-02-06,"13:00","Eint Frankfurt",1,NA,"Freiburg",2,NA,1000,"Stadion am Brentanobad","Vanessa Arlt",NA,"https://fbref.com/en/matches/641fe898/Eintracht-Frankfurt-Freiburg-February-6-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"13","Sun",2022-02-06,"13:00","Wolfsburg",3,NA,"Werder Bremen",1,NA,500,"AOK Stadion","Mirka Derlin",NA,"https://fbref.com/en/matches/7e900cea/Wolfsburg-Werder-Bremen-February-6-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"13","Sun",2022-02-06,"16:00","Carl-Zeiss Jena",0,NA,"Turbine Potsdam",6,NA,NA,"Ernst-Abbe-Sportfeld","Miriam Schwermer",NA,"https://fbref.com/en/matches/8760947e/Carl-Zeiss-Jena-Turbine-Potsdam-February-6-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"13","Sun",2022-02-06,"16:00","Bayern Munich",4,NA,"Sand",0,NA,415,"FC Bayern Campus Platz 1","Sina Diekmann",NA,"https://fbref.com/en/matches/7e4da906/Bayern-Munich-Sand-February-6-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"14","Fri",2022-02-11,"18:10","Turbine Potsdam",4,NA,"Leverkusen",2,NA,821,"Karl-Liebknecht-Stadion","Fabienne Michel",NA,"https://fbref.com/en/matches/ec03e237/Turbine-Potsdam-Bayer-Leverkusen-February-11-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"14","Sat",2022-02-12,"13:00","Freiburg",0,NA,"Bayern Munich",3,NA,1000,"Schwarzwald-Stadion","Nadine Westerhoff",NA,"https://fbref.com/en/matches/da402edf/Freiburg-Bayern-Munich-February-12-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"14","Sun",2022-02-13,"13:00","Hoffenheim",2,NA,"Essen",1,NA,305,"Dietmar-Hopp-Stadion","Laura Duske",NA,"https://fbref.com/en/matches/cd5aefe3/Hoffenheim-Essen-February-13-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"14","Sun",2022-02-13,"16:00","Werder Bremen",0,NA,"Carl-Zeiss Jena",2,NA,303,"Weserstadion Platz 11","Anna-Lena Heidenreich",NA,"https://fbref.com/en/matches/17419c13/Werder-Bremen-Carl-Zeiss-Jena-February-13-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"14","Sun",2022-02-13,"16:00","Köln",1,NA,"Eint Frankfurt",2,NA,906,"Franz-Kremer-Stadion","Angelika Söder",NA,"https://fbref.com/en/matches/a339ee63/Koln-Eintracht-Frankfurt-February-13-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"14","Wed",2022-03-16,"14:00","Sand",1,NA,"Wolfsburg",2,NA,731,"Adams Arena","Melissa Joos",NA,"https://fbref.com/en/matches/8bef5f10/Sand-Wolfsburg-March-16-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"15","Fri",2022-03-04,"19:15","Leverkusen",1,NA,"Werder Bremen",1,NA,154,"Ulrich-Haberland-Stadion","Sina Diekmann",NA,"https://fbref.com/en/matches/bbfeb3fa/Bayer-Leverkusen-Werder-Bremen-March-4-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"15","Sat",2022-03-05,"13:00","Eint Frankfurt",3,NA,"Hoffenheim",2,NA,1160,"Stadion am Brentanobad","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/2403283f/Eintracht-Frankfurt-Hoffenheim-March-5-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"15","Sun",2022-03-06,"13:00","Carl-Zeiss Jena",1,NA,"Sand",4,NA,125,"Ernst-Abbe-Sportfeld","Kathrin Heimann",NA,"https://fbref.com/en/matches/a2027fc7/Carl-Zeiss-Jena-Sand-March-6-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"15","Sun",2022-03-06,"13:00","Wolfsburg",4,NA,"Freiburg",1,NA,907,"AOK Stadion","Laura Duske",NA,"https://fbref.com/en/matches/72143cb0/Wolfsburg-Freiburg-March-6-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"15","Sun",2022-03-06,"16:00","Bayern Munich",6,NA,"Köln",0,NA,714,"FC Bayern Campus Platz 1","Melissa Joos",NA,"https://fbref.com/en/matches/78bea0a8/Bayern-Munich-Koln-March-6-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"15","Sun",2022-03-06,"16:00","Essen",0,NA,"Turbine Potsdam",5,NA,517,"Stadion Essen","Mirka Derlin",NA,"https://fbref.com/en/matches/f5014327/Essen-Turbine-Potsdam-March-6-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"16","Fri",2022-03-11,"19:15","Köln",1,NA,"Wolfsburg",5,NA,802,"Franz-Kremer-Stadion","Kathrin Heimann",NA,"https://fbref.com/en/matches/d5baec99/Koln-Wolfsburg-March-11-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"16","Sat",2022-03-12,"13:00","Hoffenheim",2,NA,"Bayern Munich",4,NA,2317,"Dietmar-Hopp-Stadion","Fabienne Michel",NA,"https://fbref.com/en/matches/c72fc928/Hoffenheim-Bayern-Munich-March-12-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"16","Sun",2022-03-13,"13:00","Eint Frankfurt",1,NA,"Essen",0,NA,1200,"Stadion am Brentanobad","Anna-Lena Heidenreich",NA,"https://fbref.com/en/matches/ee7bcd96/Eintracht-Frankfurt-Essen-March-13-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"16","Sun",2022-03-13,"13:00","Sand",2,NA,"Leverkusen",1,NA,786,"Adams Arena","Karoline Wacker",NA,"https://fbref.com/en/matches/f51cfab8/Sand-Bayer-Leverkusen-March-13-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"16","Sun",2022-03-13,"16:00","Freiburg",7,NA,"Carl-Zeiss Jena",1,NA,518,"Schwarzwald-Stadion","Ines Appelmann",NA,"https://fbref.com/en/matches/34ead0b3/Freiburg-Carl-Zeiss-Jena-March-13-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"16","Sun",2022-03-13,"16:00","Werder Bremen",0,NA,"Turbine Potsdam",5,NA,306,"Weserstadion Platz 11","Laura Duske",NA,"https://fbref.com/en/matches/6da8b921/Werder-Bremen-Turbine-Potsdam-March-13-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"17","Fri",2022-03-18,"19:15","Bayern Munich",4,NA,"Eint Frankfurt",2,NA,1021,"FC Bayern Campus Platz 1","Mirka Derlin",NA,"https://fbref.com/en/matches/dfcd6ba2/Bayern-Munich-Eintracht-Frankfurt-March-18-2022-Frauen-Bundesliga","2021-2022"
"Frauen-Bundesliga","F","GER",2022,NA,"17","Sat",2022-03-19,"14:00","Wolfsburg",3,NA,"Hoffenheim",0,NA,1021,"AOK Stadion","Angelika Söder",NA,"https://fbref.com/en/matches/d135e551/Wolfsburg-Hoffenheim-March-19-2022-Frauen-Bundesliga","2021-2022"
