League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xAG,xA,KP,Final_Third,PPA,CrsPA,PrgP
Frauen-Bundesliga,2025-04-28,Frauen-Bundesliga (Matchweek 20),Wolfsburg,4-3-3,2,1.3,Alexandra Popp · 74&rsquor; Jule Brand · 90+3&rsquor;,0,0,Hoffenheim,4-4-2,1,0.6,Vanessa Diehm · 65&rsquor;,3,0,Hoffenheim,Away,NA,990,267,368,72.6,4795,2179,116,141,82.3,111,138,80.4,30,66,45.5,1,0.5,0.4,9,19,8,1,32
Frauen-Bundesliga,2025-05-02,Frauen-Bundesliga (Matchweek 21),Essen,4-2-3-1,0,0.6,NA,0,0,Freiburg,4-2-3-1,0,0.7,NA,0,0,Essen,Home,NA,990,242,375,64.5,4390,2133,104,139,74.8,112,142,78.9,23,60,38.3,0,0.3,0.2,4,12,4,1,24
Frauen-Bundesliga,2025-05-02,Frauen-Bundesliga (Matchweek 21),Essen,4-2-3-1,0,0.6,NA,0,0,Freiburg,4-2-3-1,0,0.7,NA,0,0,Freiburg,Away,NA,990,378,518,73,6990,2774,157,183,85.8,173,211,82,44,88,50,0,0.5,0.8,5,30,9,4,43
Frauen-Bundesliga,2025-05-03,Frauen-Bundesliga (Matchweek 21),Bayer Leverkusen,4-4-2,1,3.5,Cornelia Kramer · 32&rsquor;,1,0,RB Leipzig,3-4-3,0,0.9,NA,2,0,Bayer Leverkusen,Home,NA,990,382,514,74.3,7357,2952,147,187,78.6,179,217,82.5,50,88,56.8,1,3,1.4,18,29,11,5,34
Frauen-Bundesliga,2025-05-03,Frauen-Bundesliga (Matchweek 21),Bayer Leverkusen,4-4-2,1,3.5,Cornelia Kramer · 32&rsquor;,1,0,RB Leipzig,3-4-3,0,0.9,NA,2,0,RB Leipzig,Away,NA,990,261,380,68.7,4583,2101,110,140,78.6,133,167,79.6,16,53,30.2,0,0.6,0.5,9,11,3,1,15
Frauen-Bundesliga,2025-05-03,Frauen-Bundesliga (Matchweek 21),Turbine Potsdam,5-3-2,0,0.4,NA,0,0,Wolfsburg,4-3-3,4,2,Vivien Endemann · 36&rsquor; Justine Kielland · 47&rsquor; Lena Lattwein · 68&rsquor; Lynn Wilms · 90+3&rsquor;,1,0,Turbine Potsdam,Home,NA,990,173,281,61.6,3498,1947,68,87,78.2,70,101,69.3,31,68,45.6,0,0.4,0.2,6,11,4,2,10
Frauen-Bundesliga,2025-05-03,Frauen-Bundesliga (Matchweek 21),Turbine Potsdam,5-3-2,0,0.4,NA,0,0,Wolfsburg,4-3-3,4,2,Vivien Endemann · 36&rsquor; Justine Kielland · 47&rsquor; Lena Lattwein · 68&rsquor; Lynn Wilms · 90+3&rsquor;,1,0,Wolfsburg,Away,NA,990,606,723,83.8,11163,3895,222,254,87.4,326,371,87.9,50,70,71.4,3,1.6,1.9,19,64,15,3,85
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,3,3,Nicole Anyomi · 54&rsquor; Nicole Anyomi · 57&rsquor; Lisanne Gräwe · 63&rsquor; Tanja Pawollek · 74&rsquor;,5,1,Hoffenheim,4-4-2,1,2,Selina Cerci · 71&rsquor;,3,0,Eintracht Frankfurt,Home,NA,962,341,434,78.6,6149,2484,135,153,88.2,173,197,87.8,29,70,41.4,3,2.9,1.2,10,25,13,2,41
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,3,3,Nicole Anyomi · 54&rsquor; Nicole Anyomi · 57&rsquor; Lisanne Gräwe · 63&rsquor; Tanja Pawollek · 74&rsquor;,5,1,Hoffenheim,4-4-2,1,2,Selina Cerci · 71&rsquor;,3,0,Hoffenheim,Away,NA,990,327,410,79.8,6887,2801,106,125,84.8,160,185,86.5,57,81,70.4,1,2.1,1.8,13,28,9,2,39
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Werder Bremen,3-5-2,1,0.7,Verena Wieder · 75&rsquor;,2,0,Köln,4-4-2,2,1.3,Nicole Billa · 28&rsquor; Anna Gerhardt · 88&rsquor;,2,0,Werder Bremen,Home,NA,990,321,451,71.2,6159,2650,111,144,77.1,173,221,78.3,32,60,53.3,1,0.6,0.5,8,20,4,1,26
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Werder Bremen,3-5-2,1,0.7,Verena Wieder · 75&rsquor;,2,0,Köln,4-4-2,2,1.3,Nicole Billa · 28&rsquor; Anna Gerhardt · 88&rsquor;,2,0,Köln,Away,NA,990,311,431,72.2,5950,2459,116,148,78.4,154,190,81.1,37,72,51.4,1,0.7,0.7,8,21,8,2,32
Frauen-Bundesliga,2025-05-05,Frauen-Bundesliga (Matchweek 21),Carl-Zeiss Jena,3-4-3,0,0.6,NA,0,0,Bayern Munich,4-2-3-1,1,1.9,Michelle Ulbrich · 88&rsquor;,0,0,Carl-Zeiss Jena,Home,NA,990,166,263,63.1,2879,1405,79,102,77.5,62,90,68.9,18,47,38.3,0,0.1,0.1,3,9,0,0,5
Frauen-Bundesliga,2025-05-05,Frauen-Bundesliga (Matchweek 21),Carl-Zeiss Jena,3-4-3,0,0.6,NA,0,0,Bayern Munich,4-2-3-1,1,1.9,Michelle Ulbrich · 88&rsquor;,0,0,Bayern Munich,Away,NA,990,674,788,85.5,10684,3187,335,382,87.7,306,329,93,28,56,50,1,1.5,3.3,13,68,14,5,64
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Köln,4-4-2,4,3.5,Silia Plöchinger (OG) · 23&rsquor; Taylor Ziemer · 40&rsquor; Nicole Billa · 62&rsquor; Taylor Ziemer · 79&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.4,NA,2,0,Köln,Home,NA,990,497,597,83.2,9174,3080,193,214,90.2,246,279,88.2,52,81,64.2,2,1.8,1,15,37,12,7,49
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Köln,4-4-2,4,3.5,Silia Plöchinger (OG) · 23&rsquor; Taylor Ziemer · 40&rsquor; Nicole Billa · 62&rsquor; Taylor Ziemer · 79&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.4,NA,2,0,Turbine Potsdam,Away,NA,990,129,217,59.4,2595,1432,54,72,75,49,70,70,25,65,38.5,0,0.2,0.2,3,11,1,0,7
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-4-2,4,2.2,Selina Cerci · 7&rsquor; Selina Cerci · 14&rsquor; Selina Cerci · 45+3&rsquor; Ereleta Memeti · 77&rsquor;,1,0,Carl-Zeiss Jena,3-4-1-2,0,0.4,NA,0,0,Hoffenheim,Home,NA,990,556,644,86.3,10426,3488,189,216,87.5,317,338,93.8,46,73,63,2,1.7,1.8,17,41,11,2,60
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-4-2,4,2.2,Selina Cerci · 7&rsquor; Selina Cerci · 14&rsquor; Selina Cerci · 45+3&rsquor; Ereleta Memeti · 77&rsquor;,1,0,Carl-Zeiss Jena,3-4-1-2,0,0.4,NA,0,0,Carl-Zeiss Jena,Away,NA,990,176,269,65.4,3498,1847,73,94,77.7,68,90,75.6,33,68,48.5,0,0.2,0.1,5,11,3,1,15
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),RB Leipzig,3-4-3,0,0.7,NA,0,0,Eintracht Frankfurt,4-3-1-2,2,2.1,Géraldine Reuteler · 20&rsquor; Nicole Anyomi · 37&rsquor;,0,0,RB Leipzig,Home,NA,990,307,404,76,5281,2422,150,180,83.3,119,147,81,31,59,52.5,0,0.7,0.8,4,19,2,1,23
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),RB Leipzig,3-4-3,0,0.7,NA,0,0,Eintracht Frankfurt,4-3-1-2,2,2.1,Géraldine Reuteler · 20&rsquor; Nicole Anyomi · 37&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,580,685,84.7,10991,3691,195,240,81.3,332,366,90.7,49,62,79,2,1.9,2.1,14,58,17,2,78
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,3,3.3,Jule Brand · 4&rsquor; Sveindís Jane Jónsdóttir · 8&rsquor; Caitlin Dijkstra · 14&rsquor;,1,0,Bayer Leverkusen,4-4-2,1,2.2,Cornelia Kramer · 75&rsquor;,2,0,Wolfsburg,Home,NA,990,355,461,77,6973,3075,132,166,79.5,167,195,85.6,52,84,61.9,2,2.3,2,12,20,7,0,27
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,3,3.3,Jule Brand · 4&rsquor; Sveindís Jane Jónsdóttir · 8&rsquor; Caitlin Dijkstra · 14&rsquor;,1,0,Bayer Leverkusen,4-4-2,1,2.2,Cornelia Kramer · 75&rsquor;,2,0,Bayer Leverkusen,Away,NA,990,246,363,67.8,5095,2291,73,96,76,142,189,75.1,30,72,41.7,1,2,0.8,12,22,7,3,30
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Bayern Munich,4-2-3-1,3,2,Lea Schüller · 36&rsquor; Pernille Harder · 45&rsquor; Lea Schüller · 64&rsquor;,0,0,Essen,4-4-2,0,0.4,NA,0,0,Bayern Munich,Home,NA,990,400,513,78,7714,3202,143,165,86.7,209,242,86.4,45,79,57,2,1,1.4,12,37,9,3,38
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Bayern Munich,4-2-3-1,3,2,Lea Schüller · 36&rsquor; Pernille Harder · 45&rsquor; Lea Schüller · 64&rsquor;,0,0,Essen,4-4-2,0,0.4,NA,0,0,Essen,Away,NA,990,264,382,69.1,4967,2109,97,131,74,135,165,81.8,28,66,42.4,0,0.2,0.3,5,17,1,0,21
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Freiburg,4-2-3-1,3,2.2,Samantha Steuerwald · 14&rsquor; Svenja Fölmli · 40&rsquor; Eileen Campbell · 87&rsquor;,2,0,Werder Bremen,3-5-2,2,2.1,Larissa Mühlhaus · 3&rsquor; Larissa Mühlhaus (P) · 74&rsquor;,3,0,Freiburg,Home,NA,990,344,456,75.4,6417,3102,153,191,80.1,145,178,81.5,44,85,51.8,2,1.8,1.4,9,23,6,2,31
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Freiburg,4-2-3-1,3,2.2,Samantha Steuerwald · 14&rsquor; Svenja Fölmli · 40&rsquor; Eileen Campbell · 87&rsquor;,2,0,Werder Bremen,3-5-2,2,2.1,Larissa Mühlhaus · 3&rsquor; Larissa Mühlhaus (P) · 74&rsquor;,3,0,Werder Bremen,Away,NA,990,239,371,64.4,4227,2401,109,151,72.2,101,143,70.6,24,60,40,1,1.2,0.7,11,28,6,3,30
Frauen-Bundesliga,2025-09-05,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,5,3.4,Nicole Anyomi · 24&rsquor; Géraldine Reuteler · 34&rsquor; Amanda Ilestedt · 45&rsquor; Géraldine Reuteler · 69&rsquor; Remina Chiba (P) · 81&rsquor;,0,0,Essen,4-4-1-1,0,0.5,,1,0,Eintracht Frankfurt,Home,NA,990,460,583,78.9,8089,3560,215,248,86.7,195,227,85.9,40,79,50.6,4,2.4,1.7,12,46,12,0,47
Frauen-Bundesliga,2025-09-05,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,5,3.4,Nicole Anyomi · 24&rsquor; Géraldine Reuteler · 34&rsquor; Amanda Ilestedt · 45&rsquor; Géraldine Reuteler · 69&rsquor; Remina Chiba (P) · 81&rsquor;,0,0,Essen,4-4-1-1,0,0.5,,1,0,Essen,Away,NA,990,281,400,70.3,5445,2665,108,145,74.5,127,159,79.9,41,73,56.2,0,0.3,0.4,4,16,3,0,22
Frauen-Bundesliga,2025-09-06,Frauen-Bundesliga (Matchweek 1),Köln,4-2-3-1,0,0.8,Celina Degen · 57&rsquor;,5,1,RB Leipzig,3-4-3,2,0.8,Marleen Schimmer · 14&rsquor; Sandra Starke · 63&rsquor;,2,0,Köln,Home,NA,956,320,425,75.3,5916,2396,114,138,82.6,165,194,85.1,31,59,52.5,0,0.6,0.6,5,22,4,1,33
Frauen-Bundesliga,2025-09-06,Frauen-Bundesliga (Matchweek 1),Köln,4-2-3-1,0,0.8,Celina Degen · 57&rsquor;,5,1,RB Leipzig,3-4-3,2,0.8,Marleen Schimmer · 14&rsquor; Sandra Starke · 63&rsquor;,2,0,RB Leipzig,Away,NA,990,321,430,74.7,5162,2331,162,193,83.9,120,151,79.5,26,53,49.1,0,0.7,0.6,12,16,7,4,27
Frauen-Bundesliga,2025-09-06,Frauen-Bundesliga (Matchweek 1),Bayern Munich,4-2-3-1,2,1.4,Vanessa Gilles · 76&rsquor; Klara Bühl · 77&rsquor;,0,0,Bayer Leverkusen,4-4-2,0,0.4,,0,0,Bayern Munich,Home,NA,990,558,653,85.5,10670,4027,182,205,88.8,320,351,91.2,52,77,67.5,2,1.2,2.1,10,36,10,2,51
Frauen-Bundesliga,2025-09-06,Frauen-Bundesliga (Matchweek 1),Bayern Munich,4-2-3-1,2,1.4,Vanessa Gilles · 76&rsquor; Klara Bühl · 77&rsquor;,0,0,Bayer Leverkusen,4-4-2,0,0.4,,0,0,Bayer Leverkusen,Away,NA,990,206,316,65.2,4122,1742,69,88,78.4,104,135,77,28,71,39.4,0,0.2,0.2,5,15,3,2,20
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Werder Bremen,4-3-2-1,1,2,Larissa Mühlhaus (P) · 82&rsquor;,1,0,Freiburg,4-1-3-2,1,0.8,Lisa Karl · 30&rsquor; Ingibjörg Sigurðardóttir · 81&rsquor;,2,1,Werder Bremen,Home,NA,990,306,431,71,6817,3435,76,104,73.1,166,200,83,59,103,57.3,0,1.2,0.9,9,35,7,1,28
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Werder Bremen,4-3-2-1,1,2,Larissa Mühlhaus (P) · 82&rsquor;,1,0,Freiburg,4-1-3-2,1,0.8,Lisa Karl · 30&rsquor; Ingibjörg Sigurðardóttir · 81&rsquor;,2,1,Freiburg,Away,NA,980,262,400,65.5,5592,2753,82,113,72.6,133,170,78.2,45,99,45.5,1,0.5,0.6,8,23,9,0,34
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Hamburger SV,5-3-2,3,1.2,Sophie Hillebrand · 31&rsquor; Melanie Brunnthaler · 81&rsquor; Svea Stoldt · 90+7&rsquor;,1,0,Wolfsburg,4-3-3,3,2.1,Lineth Beerensteyn · 26&rsquor; Janina Minge (P) · 29&rsquor; Alexandra Popp · 52&rsquor;,2,0,Hamburger SV,Home,NA,990,150,278,54,3092,1859,54,87,62.1,71,98,72.4,23,72,31.9,1,0.4,0.5,3,12,3,3,21
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Hamburger SV,5-3-2,3,1.2,Sophie Hillebrand · 31&rsquor; Melanie Brunnthaler · 81&rsquor; Svea Stoldt · 90+7&rsquor;,1,0,Wolfsburg,4-3-3,3,2.1,Lineth Beerensteyn · 26&rsquor; Janina Minge (P) · 29&rsquor; Alexandra Popp · 52&rsquor;,2,0,Wolfsburg,Away,NA,990,458,589,77.8,9402,3847,125,168,74.4,268,305,87.9,60,92,65.2,2,1.2,1.8,9,52,13,6,70
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Union Berlin,3-4-1-2,1,2.8,Lisa Heiseler (P) · 41&rsquor;,1,0,1. FC Nürnberg,4-4-2,1,0.6,Selma Licina · 90&rsquor;,4,0,Union Berlin,Home,NA,990,391,515,75.9,8154,3439,94,132,71.2,249,293,85,48,87,55.2,0,1.5,1.5,17,25,6,3,50
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Union Berlin,3-4-1-2,1,2.8,Lisa Heiseler (P) · 41&rsquor;,1,0,1. FC Nürnberg,4-4-2,1,0.6,Selma Licina · 90&rsquor;,4,0,1. FC Nürnberg,Away,NA,990,140,253,55.3,2458,1416,70,101,69.3,48,74,64.9,18,58,31,1,0.5,0.2,5,14,4,1,22
Frauen-Bundesliga,2025-09-08,Frauen-Bundesliga (Matchweek 1),Carl-Zeiss Jena,4-3-3,1,0.8,Merza Julević · 18&rsquor;,2,0,Hoffenheim,4-4-2,4,2.8,Selina Cerci · 8&rsquor; Melissa Kössler · 37&rsquor; Melissa Kössler · 50&rsquor; Selina Cerci · 68&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,233,327,71.3,3598,1747,123,155,79.4,75,102,73.5,19,40,47.5,1,0.4,0.3,3,8,1,1,7
Frauen-Bundesliga,2025-09-08,Frauen-Bundesliga (Matchweek 1),Carl-Zeiss Jena,4-3-3,1,0.8,Merza Julević · 18&rsquor;,2,0,Hoffenheim,4-4-2,4,2.8,Selina Cerci · 8&rsquor; Melissa Kössler · 37&rsquor; Melissa Kössler · 50&rsquor; Selina Cerci · 68&rsquor;,1,0,Hoffenheim,Away,NA,990,418,517,80.9,9121,3613,92,114,80.7,260,296,87.8,66,99,66.7,3,2.3,2.2,16,52,17,3,68
Frauen-Bundesliga,2025-09-12,Frauen-Bundesliga (Matchweek 2),Freiburg,4-1-3-2,1,0.7,Svenja Fölmli · 70&rsquor;,3,0,Köln,4-2-3-1,0,1.7,,3,0,Freiburg,Home,NA,990,224,342,65.5,4509,2107,76,105,72.4,106,133,79.7,37,86,43,1,0.5,0.4,7,14,2,1,17
Frauen-Bundesliga,2025-09-12,Frauen-Bundesliga (Matchweek 2),Freiburg,4-1-3-2,1,0.7,Svenja Fölmli · 70&rsquor;,3,0,Köln,4-2-3-1,0,1.7,,3,0,Köln,Away,NA,990,223,353,63.2,3864,1999,107,144,74.3,92,137,67.2,21,53,39.6,0,1.3,0.9,12,23,7,1,26
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),1. FC Nürnberg,4-4-2,1,1.6,Nastassja Lein · 90&rsquor;,4,0,Werder Bremen,4-4-2,4,1.9,Medina Dešić · 1&rsquor; Amira Arfaoui · 12&rsquor; Medina Dešić · 47&rsquor; Medina Dešić · 90+4&rsquor;,1,0,1. FC Nürnberg,Home,NA,990,170,259,65.6,3440,1860,57,79,72.2,89,113,78.8,23,55,41.8,0,0.6,0.5,9,18,8,0,33
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),1. FC Nürnberg,4-4-2,1,1.6,Nastassja Lein · 90&rsquor;,4,0,Werder Bremen,4-4-2,4,1.9,Medina Dešić · 1&rsquor; Amira Arfaoui · 12&rsquor; Medina Dešić · 47&rsquor; Medina Dešić · 90+4&rsquor;,1,0,Werder Bremen,Away,NA,990,322,427,75.4,6316,2891,115,139,82.7,150,178,84.3,47,77,61,2,1.5,1.5,9,19,5,2,28
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),Essen,4-2-3-1,0,0.4,,1,0,Hamburger SV,5-3-2,0,0.5,,3,0,Essen,Home,NA,990,447,605,73.9,9417,4158,116,148,78.4,251,310,81,76,123,61.8,0,0.3,0.6,5,47,7,6,54
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),Essen,4-2-3-1,0,0.4,,1,0,Hamburger SV,5-3-2,0,0.5,,3,0,Hamburger SV,Away,NA,990,196,340,57.6,4180,2512,73,112,65.2,83,136,61,38,74,51.4,0,0.4,0.5,7,20,4,2,31
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),RB Leipzig,5-3-2,0,0.2,,1,0,Bayern Munich,4-2-3-1,3,1.6,Lena Oberdorf · 10&rsquor; Lena Oberdorf · 57&rsquor; Vanessa Gilles · 90+1&rsquor;,2,0,RB Leipzig,Home,NA,990,259,343,75.5,3847,1506,130,149,87.2,107,133,80.5,10,28,35.7,0,0.2,0.1,3,6,2,2,12
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),RB Leipzig,5-3-2,0,0.2,,1,0,Bayern Munich,4-2-3-1,3,1.6,Lena Oberdorf · 10&rsquor; Lena Oberdorf · 57&rsquor; Vanessa Gilles · 90+1&rsquor;,2,0,Bayern Munich,Away,NA,990,674,754,89.4,12574,4784,224,255,87.8,400,434,92.2,47,59,79.7,3,1.5,2,13,80,12,0,80
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),Wolfsburg,4-2-3-1,3,2.7,Janina Minge · 42&rsquor; Cora Zical · 82&rsquor; Lineth Beerensteyn · 87&rsquor;,2,0,Carl-Zeiss Jena,5-3-2,1,0.4,Isabella Jaron · 56&rsquor;,2,0,Wolfsburg,Home,NA,990,530,648,81.8,9411,3627,201,228,88.2,269,296,90.9,41,79,51.9,2,1.4,2.3,17,70,16,7,94
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),Wolfsburg,4-2-3-1,3,2.7,Janina Minge · 42&rsquor; Cora Zical · 82&rsquor; Lineth Beerensteyn · 87&rsquor;,2,0,Carl-Zeiss Jena,5-3-2,1,0.4,Isabella Jaron · 56&rsquor;,2,0,Carl-Zeiss Jena,Away,NA,990,113,213,53.1,2194,1235,52,71,73.2,32,52,61.5,21,73,28.8,1,0.4,0.2,3,8,1,0,9
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,3,1.1,Selina Cerci · 49&rsquor; Selina Cerci · 67&rsquor; Linda Natter · 90+3&rsquor;,4,0,Eintracht Frankfurt,4-4-2,0,1.2,,2,0,Hoffenheim,Home,NA,990,211,309,68.3,3810,1852,91,115,79.1,87,111,78.4,28,65,43.1,2,0.5,1.2,7,12,4,2,19
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,3,1.1,Selina Cerci · 49&rsquor; Selina Cerci · 67&rsquor; Linda Natter · 90+3&rsquor;,4,0,Eintracht Frankfurt,4-4-2,0,1.2,,2,0,Eintracht Frankfurt,Away,NA,990,516,638,80.9,10163,3944,185,211,87.7,243,278,87.4,76,121,62.8,0,0.9,1.3,8,55,15,4,57
Frauen-Bundesliga,2025-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,3,1,Vanessa Fudalla · 3&rsquor; Valentina Mädl · 6&rsquor; Carlotta Wamser · 61&rsquor;,2,0,Union Berlin,3-4-1-2,2,1.7,Dina Orschmann · 27&rsquor; Tomke Schneider · 87&rsquor;,3,0,Bayer Leverkusen,Home,NA,990,358,477,75.1,6884,2340,126,147,85.7,185,217,85.3,43,88,48.9,3,0.9,1,11,22,7,2,35
Frauen-Bundesliga,2025-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,3,1,Vanessa Fudalla · 3&rsquor; Valentina Mädl · 6&rsquor; Carlotta Wamser · 61&rsquor;,2,0,Union Berlin,3-4-1-2,2,1.7,Dina Orschmann · 27&rsquor; Tomke Schneider · 87&rsquor;,3,0,Union Berlin,Away,NA,990,324,439,73.8,5984,2945,112,150,74.7,187,220,85,24,49,49,2,1.6,1.3,9,22,5,2,32
Frauen-Bundesliga,2025-09-19,Frauen-Bundesliga (Matchweek 3),Freiburg,4-1-3-2,6,1.1,Lisa Karl · 23&rsquor; Tessa Blumenberg · 45+1&rsquor; Nicole Ojukwu · 52&rsquor; Aurélie Csillag · 82&rsquor; Aurélie Csillag · 84&rsquor; Leela Egli · 90+2&rsquor;,3,0,Hamburger SV,5-3-2,2,1.5,Svea Stoldt · 42&rsquor; Annaleen Böhler · 54&rsquor;,1,0,Freiburg,Home,NA,990,413,546,75.6,8186,3253,139,174,79.9,223,264,84.5,47,81,58,3,0.7,0.4,10,24,3,2,29
Frauen-Bundesliga,2025-09-19,Frauen-Bundesliga (Matchweek 3),Freiburg,4-1-3-2,6,1.1,Lisa Karl · 23&rsquor; Tessa Blumenberg · 45+1&rsquor; Nicole Ojukwu · 52&rsquor; Aurélie Csillag · 82&rsquor; Aurélie Csillag · 84&rsquor; Leela Egli · 90+2&rsquor;,3,0,Hamburger SV,5-3-2,2,1.5,Svea Stoldt · 42&rsquor; Annaleen Böhler · 54&rsquor;,1,0,Hamburger SV,Away,NA,990,237,387,61.2,5263,2727,59,98,60.2,127,168,75.6,48,104,46.2,2,1.3,0.9,10,37,6,3,38
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Union Berlin,4-2-3-1,2,2,Lena Ostermeier (OG) · 2&rsquor; Sophie Weidauer · 38&rsquor;,2,0,Essen,4-3-3,0,1.4,,1,0,Union Berlin,Home,NA,990,243,358,67.9,4857,2220,76,108,70.4,128,159,80.5,36,71,50.7,0,1.4,1.7,15,20,9,1,34
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Union Berlin,4-2-3-1,2,2,Lena Ostermeier (OG) · 2&rsquor; Sophie Weidauer · 38&rsquor;,2,0,Essen,4-3-3,0,1.4,,1,0,Essen,Away,NA,990,265,372,71.2,5520,2614,83,107,77.6,142,176,80.7,39,80,48.8,0,1.3,1.4,12,33,6,3,34
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,0,2.1,,1,0,Carl-Zeiss Jena,5-3-2,0,0.1,,4,0,Bayern Munich,Home,NA,990,529,647,81.8,9791,4177,198,229,86.5,248,278,89.2,62,109,56.9,0,1.9,2,25,75,13,5,79
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,0,2.1,,1,0,Carl-Zeiss Jena,5-3-2,0,0.1,,4,0,Carl-Zeiss Jena,Away,NA,990,145,243,59.7,2911,1200,51,72,70.8,61,82,74.4,29,78,37.2,0,0,0,2,3,0,0,10
Frauen-Bundesliga,2025-09-21,Frauen-Bundesliga (Matchweek 3),Werder Bremen,4-4-2,2,1.4,Larissa Mühlhaus (P) · 3&rsquor; Emőke Pápai · 90&rsquor;,4,0,Hoffenheim,4-4-2,1,2.9,Selina Cerci · 64&rsquor;,2,0,Werder Bremen,Home,NA,990,216,332,65.1,4833,2685,56,87,64.4,120,155,77.4,39,83,47,0,0.5,0.9,5,26,6,0,26
Frauen-Bundesliga,2025-09-21,Frauen-Bundesliga (Matchweek 3),Werder Bremen,4-4-2,2,1.4,Larissa Mühlhaus (P) · 3&rsquor; Emőke Pápai · 90&rsquor;,4,0,Hoffenheim,4-4-2,1,2.9,Selina Cerci · 64&rsquor;,2,0,Hoffenheim,Away,NA,990,355,470,75.5,7295,2816,89,114,78.1,215,255,84.3,47,84,56,1,2.9,1.6,19,21,10,6,28
Frauen-Bundesliga,2025-09-21,Frauen-Bundesliga (Matchweek 3),1. FC Nürnberg,5-4-1,0,0.2,,0,0,Bayer Leverkusen,4-4-2,1,1.8,Loreen Bender · 90+3&rsquor;,1,0,1. FC Nürnberg,Home,NA,990,154,280,55,3362,1680,45,74,60.8,83,118,70.3,26,75,34.7,0,0,0.2,0,14,3,0,24
