match_id,season,competition,player_id,player_name,team,is_home,is_starter,age,position_id,usual_position_id,shirt_number,country,formation,rating,minutes_played,first_name,last_name,goals_in_match,assists_in_match,position_name
4825234,2025,Championship,574234,Hidde ter Avest,Oxford United,False,True,28.0,83,1,24,Netherlands,4-2-3-1,6.7,66,Hidde,ter Avest,0,0,Midfielder
4825234,2025,Championship,1199712,Luke Harris,Oxford United,False,True,20.0,85,2,12,Wales,4-2-3-1,6.2,66,Luke,Harris,0,0,Midfielder
4825234,2025,Championship,1086653,Tyler Goodrham,Oxford United,False,True,22.0,87,2,19,England,4-2-3-1,6.7,66,Tyler,Goodrham,0,0,Midfielder
4825234,2025,Championship,819872,Mark Harris,Oxford United,False,True,26.0,115,3,9,Wales,4-2-3-1,5.9,66,Mark,Harris,0,0,Forward
4825230,2025,Championship,546252,Viktor Johansson,Stoke City,True,True,27.0,11,0,1,Sweden,4-2-3-1,8.5,90,Viktor,Johansson,0,0,Goalkeeper
4825230,2025,Championship,1213403,Junior Tchamadeu,Stoke City,True,True,21.0,32,1,22,Cameroon,4-2-3-1,7.3,90,Junior,Tchamadeu,0,0,Defender
4825230,2025,Championship,1290962,Ashley Phillips,Stoke City,True,True,20.0,34,1,26,Wales,4-2-3-1,7.2,90,Ashley,Phillips,0,0,Defender
4825230,2025,Championship,798603,Ben Wilmot,Stoke City,True,True,26.0,36,1,16,England,4-2-3-1,6.3,46,Ben,Wilmot,0,0,Defender
4825230,2025,Championship,1123949,Eric Bocat,Stoke City,True,True,26.0,38,1,17,France,4-2-3-1,7.9,90,Eric,Bocat,0,1,Defender
4825230,2025,Championship,109621,Steven Nzonzi,Stoke City,True,True,36.0,64,2,15,France,4-2-3-1,7.1,79,Steven,Nzonzi,0,0,Midfielder
4825230,2025,Championship,1134508,Tatsuki Seko,Stoke City,True,True,27.0,66,2,12,Japan,4-2-3-1,7.7,90,Tatsuki,Seko,0,0,Midfielder
4825230,2025,Championship,1183512,Million Manhoef,Stoke City,True,True,23.0,83,3,42,Netherlands,4-2-3-1,8.3,78,Million,Manhoef,1,0,Midfielder
4825230,2025,Championship,1386482,Joon-Ho Bae,Stoke City,True,True,22.0,85,3,10,South Korea,4-2-3-1,7.8,90,Joon-Ho,Bae,0,1,Midfielder
4825230,2025,Championship,812982,Sorba Thomas,Stoke City,True,True,26.0,87,3,7,Wales,4-2-3-1,9.2,78,Sorba,Thomas,2,1,Midfielder
4825230,2025,Championship,922622,Robert Bozenik,Stoke City,True,True,26.0,115,3,11,Slovakia,4-2-3-1,6.7,88,Robert,Bozenik,0,0,Forward
4825230,2025,Championship,131408,Thomas Kaminski,Charlton Athletic,False,True,33.0,11,0,1,Belgium,3-1-4-2,3.5,90,Thomas,Kaminski,0,0,Goalkeeper
4825230,2025,Championship,962012,Kayne Ramsay,Charlton Athletic,False,True,25.0,33,1,2,England,3-1-4-2,6.0,90,Kayne,Ramsay,0,0,Defender
4825230,2025,Championship,447418,Lloyd Jones,Charlton Athletic,False,True,30.0,35,1,5,England,3-1-4-2,5.8,90,Lloyd,Jones,0,0,Defender
4825230,2025,Championship,679315,Macaulay Gillesphey,Charlton Athletic,False,True,30.0,37,1,3,England,3-1-4-2,6.1,90,Macaulay,Gillesphey,0,0,Defender
4825230,2025,Championship,770256,Conor Coventry,Charlton Athletic,False,True,25.0,65,2,6,Ireland,3-1-4-2,5.2,61,Conor,Coventry,0,0,Midfielder
4825230,2025,Championship,539939,James Bree,Charlton Athletic,False,True,27.0,82,1,28,England,3-1-4-2,6.0,90,James,Bree,0,0,Midfielder
4825230,2025,Championship,185349,Luke Berry,Charlton Athletic,False,True,33.0,84,2,8,England,3-1-4-2,6.1,76,Luke,Berry,0,0,Midfielder
4825230,2025,Championship,430429,Greg Docherty,Charlton Athletic,False,True,29.0,86,2,10,Scotland,3-1-4-2,5.9,60,Greg,Docherty,0,0,Midfielder
4825230,2025,Championship,1338978,Tyreece Campbell,Charlton Athletic,False,True,22.0,88,3,7,Jamaica,3-1-4-2,6.7,60,Tyreece,Campbell,0,0,Midfielder
4825230,2025,Championship,1389994,Miles Leaburn,Charlton Athletic,False,True,21.0,104,3,11,England,3-1-4-2,5.9,76,Miles,Leaburn,0,0,Forward
4825230,2025,Championship,1081081,Sonny Carey,Charlton Athletic,False,True,24.0,106,2,14,England,3-1-4-2,6.8,90,Sonny,Carey,0,0,Forward
4825231,2025,Championship,501380,Lawrence Vigouroux,Swansea City,True,True,32.0,11,0,22,Chile,4-3-3,5.9,90,Lawrence,Vigouroux,0,0,Goalkeeper
4825231,2025,Championship,877763,Josh Key,Swansea City,True,True,26.0,32,1,2,England,4-3-3,6.9,90,Josh,Key,0,0,Defender
4825231,2025,Championship,948555,Ben Cabango,Swansea City,True,True,25.0,34,1,5,Wales,4-3-3,6.4,90,Ben,Cabango,0,0,Defender
4825231,2025,Championship,564842,Cameron Burgess,Swansea City,True,True,30.0,36,1,15,Australia,4-3-3,7.0,90,Cameron,Burgess,0,0,Defender
4825231,2025,Championship,722741,Josh Tymon,Swansea City,True,True,26.0,38,1,14,England,4-3-3,6.6,90,Josh,Tymon,0,0,Defender
4825231,2025,Championship,872996,Liam Cullen,Swansea City,True,True,26.0,73,2,20,Wales,4-3-3,5.8,57,Liam,Cullen,0,0,Midfielder
4825231,2025,Championship,259809,Jay Fulton,Swansea City,True,True,32.0,75,2,4,Scotland,4-3-3,6.4,57,Jay,Fulton,0,0,Midfielder
4825231,2025,Championship,1077926,Ethan Galbraith,Swansea City,True,True,24.0,77,2,30,Northern Ireland,4-3-3,8.1,90,Ethan,Galbraith,1,0,Midfielder
4825231,2025,Championship,1260020,Ronald Pereira,Swansea City,True,True,24.0,103,3,35,Brazil,4-3-3,6.7,57,Ronald,Pereira,0,0,Forward
4825231,2025,Championship,1249531,Zan Vipotnik,Swansea City,True,True,23.0,105,3,9,Slovenia,4-3-3,6.4,83,Zan,Vipotnik,0,0,Forward
4825231,2025,Championship,1107283,Ji-Sung Eom,Swansea City,True,True,23.0,107,3,10,South Korea,4-3-3,7.4,74,Ji-Sung,Eom,0,0,Forward
4825231,2025,Championship,1014602,Jacob Widell Zetterström,Derby County,False,True,27.0,11,0,1,Sweden,3-4-2-1,7.7,90,Jacob Widell,Zetterström,0,0,Goalkeeper
4825231,2025,Championship,1127585,Sondre Klingen Langås,Derby County,False,True,24.0,33,1,6,Norway,3-4-2-1,6.7,90,Sondre Klingen,Langås,0,0,Defender
4825231,2025,Championship,185008,Danny Batth,Derby County,False,True,35.0,35,1,4,England,3-4-2-1,7.4,90,Danny,Batth,0,0,Defender
4825231,2025,Championship,568573,Matthew Clarke,Derby County,False,True,29.0,37,1,5,England,3-4-2-1,7.8,90,Matthew,Clarke,0,0,Defender
4825231,2025,Championship,613892,Joe Ward,Derby County,False,True,30.0,62,2,23,England,3-4-2-1,8.0,80,Joe,Ward,1,0,Midfielder
4825231,2025,Championship,1296625,Bobby Clark,Derby County,False,True,20.0,64,2,42,England,3-4-2-1,7.8,90,Bobby,Clark,0,0,Midfielder
4825231,2025,Championship,538329,Ebou Adams,Derby County,False,True,29.0,66,2,32,Gambia,3-4-2-1,7.4,90,Ebou,Adams,0,0,Midfielder
4825231,2025,Championship,610270,Callum Elder,Derby County,False,True,30.0,68,2,20,Australia,3-4-2-1,7.8,90,Callum,Elder,0,1,Midfielder
4825231,2025,Championship,1439800,Patrick Agyemang,Derby County,False,True,25.0,84,3,7,USA,3-4-2-1,6.6,80,Patrick,Agyemang,0,0,Midfielder
4825231,2025,Championship,820581,Ben Brereton Diaz,Derby County,False,True,26.0,86,3,25,Chile,3-4-2-1,7.4,90,Ben Brereton,Diaz,0,0,Midfielder
4825231,2025,Championship,574841,Lars-Jørgen Salvesen,Derby County,False,True,29.0,105,3,15,Norway,3-4-2-1,7.6,71,Lars-Jørgen,Salvesen,1,0,Forward
4825232,2025,Championship,774332,Nathan Baxter,Watford,True,True,27.0,11,0,12,England,4-4-2,6.2,90,Nathan,Baxter,0,0,Goalkeeper
4825232,2025,Championship,982624,Jeremy Ngakia,Watford,True,True,25.0,32,1,2,DR Congo,4-4-2,7.8,90,Jeremy,Ngakia,0,1,Defender
4825232,2025,Championship,1235431,Kevin Keben,Watford,True,True,21.0,34,1,4,Cameroon,4-4-2,6.7,90,Kevin,Keben,0,0,Defender
4825232,2025,Championship,968936,Matthew Pollock,Watford,True,True,24.0,36,1,6,England,4-4-2,6.6,90,Matthew,Pollock,0,0,Defender
4825232,2025,Championship,759563,Marc Bola,Watford,True,True,27.0,38,1,16,England,4-4-2,7.1,90,Marc,Bola,0,0,Defender
4825232,2025,Championship,909803,Edo Kayembe,Watford,True,True,27.0,72,2,39,DR Congo,4-4-2,6.6,85,Edo,Kayembe,0,0,Midfielder
4825232,2025,Championship,993022,Imran Louza,Watford,True,True,26.0,74,2,10,Morocco,4-4-2,7.9,90,Imran,Louza,0,0,Midfielder
4825232,2025,Championship,1076138,Hector Kyprianou,Watford,True,True,24.0,76,2,5,Cyprus,4-4-2,7.1,90,Hector,Kyprianou,0,0,Midfielder
4825232,2025,Championship,1579894,Othmane Maamma,Watford,True,True,20.0,78,3,42,Morocco,4-4-2,7.7,74,Othmane,Maamma,0,0,Midfielder
4825232,2025,Championship,1579845,Mamadou Doumbia,Watford,True,True,19.0,104,3,20,Mali,4-4-2,8.0,86,Mamadou,Doumbia,1,0,Forward
4825232,2025,Championship,1381571,Luca Kjerrumgaard,Watford,True,True,22.0,106,3,9,Denmark,4-4-2,6.6,74,Luca,Kjerrumgaard,0,0,Forward
4825232,2025,Championship,617763,Daniel Iversen,Preston North End,False,True,28.0,11,0,1,Denmark,3-5-2,7.0,90,Daniel,Iversen,0,0,Goalkeeper
4825232,2025,Championship,768325,Jordan Storey,Preston North End,False,True,28.0,33,1,14,England,3-5-2,7.2,90,Jordan,Storey,0,0,Defender
4825232,2025,Championship,445511,Liam Lindsay,Preston North End,False,True,30.0,35,1,6,Scotland,3-5-2,7.0,90,Liam,Lindsay,0,0,Defender
4825232,2025,Championship,212304,Andrew Hughes,Preston North End,False,True,33.0,37,1,16,Wales,3-5-2,7.0,90,Andrew,Hughes,0,0,Defender
4825232,2025,Championship,1190030,Odel Offiah,Preston North End,False,True,23.0,71,1,42,England,3-5-2,6.8,81,Odel,Offiah,0,0,Midfielder
4825232,2025,Championship,745912,Stefan Thordarson,Preston North End,False,True,27.0,73,2,22,Iceland,3-5-2,6.8,90,Stefan,Thordarson,0,0,Midfielder
4825232,2025,Championship,662728,Jordan Thompson,Preston North End,False,True,28.0,75,2,15,Northern Ireland,3-5-2,6.3,62,Jordan,Thompson,0,0,Midfielder
4825232,2025,Championship,1178263,Alfie Devine,Preston North End,False,True,21.0,77,2,21,England,3-5-2,7.6,90,Alfie,Devine,0,0,Midfielder
4825232,2025,Championship,864983,Jamal Lewis,Preston North End,False,True,27.0,79,2,18,Northern Ireland,3-5-2,6.2,90,Jamal,Lewis,0,0,Midfielder
4825232,2025,Championship,1098752,Lewis Dobbin,Preston North End,False,True,22.0,104,3,17,England,3-5-2,7.6,72,Lewis,Dobbin,0,1,Forward
4825232,2025,Championship,1253827,Daniel Jebbison,Preston North End,False,True,22.0,106,3,9,Canada,3-5-2,7.2,81,Daniel,Jebbison,1,0,Forward
4825229,2025,Championship,939390,Gavin Bazunu,Southampton,True,True,23.0,11,0,31,Ireland,3-4-3,7.7,90,Gavin,Bazunu,0,0,Goalkeeper
4825229,2025,Championship,966021,Taylor Harwood-Bellis,Southampton,True,True,23.0,33,1,6,England,3-4-3,9.4,90,Taylor,Harwood-Bellis,2,0,Defender
4825229,2025,Championship,953859,Nathan Wood,Southampton,True,True,23.0,35,1,15,England,3-4-3,7.4,90,Nathan,Wood,0,0,Defender
4825229,2025,Championship,1419287,Joshua Quarshie,Southampton,True,True,21.0,37,1,17,Germany,3-4-3,7.2,90,Joshua,Quarshie,0,0,Defender
4825229,2025,Championship,1118483,Tom Fellows,Southampton,True,True,22.0,72,3,18,England,3-4-3,7.7,78,Tom,Fellows,0,0,Midfielder
4825229,2025,Championship,844943,Flynn Downes,Southampton,True,True,26.0,74,2,4,England,3-4-3,7.1,85,Flynn,Downes,0,0,Midfielder
4825229,2025,Championship,1328857,Caspar Jander,Southampton,True,True,22.0,76,2,20,Germany,3-4-3,7.6,90,Caspar,Jander,0,0,Midfielder
4825229,2025,Championship,435513,Ryan Manning,Southampton,True,True,29.0,78,1,3,Ireland,3-4-3,8.6,67,Ryan,Manning,0,2,Midfielder
4825229,2025,Championship,883079,Finn Azaz,Southampton,True,True,25.0,103,2,10,Ireland,3-4-3,8.0,67,Finn,Azaz,1,0,Forward
4825229,2025,Championship,519835,Adam Armstrong,Southampton,True,True,28.0,105,3,9,England,3-4-3,7.4,90,Adam,Armstrong,0,0,Forward
4825229,2025,Championship,1202769,Leo Scienza,Southampton,True,True,27.0,107,3,13,Brazil,3-4-3,8.3,78,Leo,Scienza,0,1,Forward
4825229,2025,Championship,46518,Asmir Begovic,Leicester City,False,True,38.0,11,0,31,Bosnia and Herzegovina,4-2-3-1,7.1,90,Asmir,Begovic,0,0,Goalkeeper
4825229,2025,Championship,728123,Hamza Choudhury,Leicester City,False,True,28.0,32,1,17,Bangladesh,4-2-3-1,6.2,90,Hamza,Choudhury,0,0,Defender
4825229,2025,Championship,693678,Wout Faes,Leicester City,False,True,27.0,34,1,3,Belgium,4-2-3-1,6.0,90,Wout,Faes,0,0,Defender
4825229,2025,Championship,205893,Jannik Vestergaard,Leicester City,False,True,33.0,36,1,23,Denmark,4-2-3-1,6.4,90,Jannik,Vestergaard,0,0,Defender
4825229,2025,Championship,1580249,Olabade Aluko,Leicester City,False,True,18.0,38,1,56,England,4-2-3-1,4.8,90,Olabade,Aluko,0,0,Defender
4825229,2025,Championship,873014,Oliver Skipp,Leicester City,False,True,25.0,64,2,22,England,4-2-3-1,5.4,90,Oliver,Skipp,0,0,Midfielder
4825229,2025,Championship,528453,Harry Winks,Leicester City,False,True,29.0,66,2,8,England,4-2-3-1,5.8,80,Harry,Winks,0,0,Midfielder
4825229,2025,Championship,1265626,Abdul Fatawu,Leicester City,False,True,21.0,83,3,7,Ghana,4-2-3-1,6.0,46,Abdul,Fatawu,0,0,Midfielder
4825229,2025,Championship,1310975,Jordan James,Leicester City,False,True,21.0,85,2,6,Wales,4-2-3-1,6.8,57,Jordan,James,0,0,Midfielder
4825229,2025,Championship,759580,Stephy Mavididi,Leicester City,False,True,27.0,87,3,10,England,4-2-3-1,6.0,46,Stephy,Mavididi,0,0,Midfielder
4825229,2025,Championship,644459,Patson Daka,Leicester City,False,True,27.0,115,3,20,Zambia,4-2-3-1,6.2,68,Patson,Daka,0,0,Forward
4825233,2025,Championship,807752,Aynsley Pears,Blackburn Rovers,True,True,27.0,11,0,1,England,3-4-1-2,6.7,90,Aynsley,Pears,0,0,Goalkeeper
4825233,2025,Championship,1029024,Lewis Miller,Blackburn Rovers,True,True,25.0,33,1,12,Australia,3-4-1-2,7.1,90,Lewis,Miller,0,0,Defender
4825233,2025,Championship,864266,Sean McLoughlin,Blackburn Rovers,True,True,29.0,35,1,15,Ireland,3-4-1-2,7.1,90,Sean,McLoughlin,0,0,Defender
4825233,2025,Championship,1683733,George Pratt,Blackburn Rovers,True,True,22.0,37,1,43,England,3-4-1-2,6.4,90,George,Pratt,0,0,Defender
4825233,2025,Championship,1187285,Ryan Alebiosu,Blackburn Rovers,True,True,23.0,62,2,2,England,3-4-1-2,6.7,90,Ryan,Alebiosu,0,0,Midfielder
4825233,2025,Championship,982361,Taylor Gardner-Hickman,Blackburn Rovers,True,True,23.0,64,2,5,England,3-4-1-2,6.0,73,Taylor,Gardner-Hickman,0,0,Midfielder
4825233,2025,Championship,1254270,Kristi Montgomery,Blackburn Rovers,True,True,21.0,66,2,31,Scotland,3-4-1-2,6.5,82,Kristi,Montgomery,0,0,Midfielder
4825233,2025,Championship,611489,Ryan Hedges,Blackburn Rovers,True,True,30.0,68,3,19,Wales,3-4-1-2,6.7,73,Ryan,Hedges,0,0,Midfielder
4825233,2025,Championship,1055136,Ryoya Morishita,Blackburn Rovers,True,True,28.0,85,2,25,Japan,3-4-1-2,6.2,82,Ryoya,Morishita,0,0,Midfielder
4825233,2025,Championship,988074,Yuki Ohashi,Blackburn Rovers,True,True,29.0,104,3,23,Japan,3-4-1-2,5.6,90,Yuki,Ohashi,0,0,Forward
4825233,2025,Championship,1050161,Andri Gudjohnsen,Blackburn Rovers,True,True,23.0,106,3,11,Iceland,3-4-1-2,6.3,73,Andri,Gudjohnsen,0,0,Forward
4825233,2025,Championship,45571,Ben Hamer,Queens Park Rangers,False,True,38.0,11,0,29,England,4-2-3-1,5.9,19,Ben,Hamer,0,0,Goalkeeper
4825233,2025,Championship,1292335,Amadou Salif Mbengue,Queens Park Rangers,False,True,23.0,32,1,27,Senegal,4-2-3-1,7.3,90,Amadou Salif,Mbengue,0,0,Defender
4825233,2025,Championship,767173,Jimmy Dunne,Queens Park Rangers,False,True,28.0,34,1,3,Ireland,4-2-3-1,7.6,90,Jimmy,Dunne,0,0,Defender
4825233,2025,Championship,156013,Steve Cook,Queens Park Rangers,False,True,34.0,36,1,5,England,4-2-3-1,7.1,90,Steve,Cook,0,0,Defender
4825233,2025,Championship,748456,Sam Field,Queens Park Rangers,False,True,27.0,38,2,8,England,4-2-3-1,7.8,90,Sam,Field,0,0,Defender
4825233,2025,Championship,1250510,Jonathan Varane,Queens Park Rangers,False,True,24.0,64,2,40,Martinique,4-2-3-1,6.7,90,Jonathan,Varane,0,0,Midfielder
4825233,2025,Championship,917830,Nicolas Madsen,Queens Park Rangers,False,True,25.0,66,2,24,Denmark,4-2-3-1,7.4,90,Nicolas,Madsen,0,0,Midfielder
4825233,2025,Championship,1052689,Karamoko Dembélé,Queens Park Rangers,False,True,22.0,83,3,7,England,4-2-3-1,6.4,71,Karamoko,Dembélé,0,0,Midfielder
4825233,2025,Championship,950861,Koki Saito,Queens Park Rangers,False,True,24.0,85,3,14,Japan,4-2-3-1,7.2,72,Koki,Saito,0,0,Midfielder
4825233,2025,Championship,676504,Ilias Chair,Queens Park Rangers,False,True,28.0,87,3,10,Morocco,4-2-3-1,8.2,90,Ilias,Chair,0,1,Midfielder
4825233,2025,Championship,968935,Rumarn Burrell,Queens Park Rangers,False,True,24.0,115,3,16,Jamaica,4-2-3-1,6.4,90,Rumarn,Burrell,0,0,Forward
4825227,2025,Championship,315201,Max Crocombe,Millwall,True,True,32.0,11,0,15,New Zealand,4-1-4-1,7.9,90,Max,Crocombe,0,0,Goalkeeper
4825227,2025,Championship,1130766,Tristan Crama,Millwall,True,True,24.0,32,1,4,France,4-1-4-1,8.3,90,Tristan,Crama,0,0,Defender
4825227,2025,Championship,1194286,Caleb Taylor,Millwall,True,True,22.0,34,1,6,England,4-1-4-1,8.3,90,Caleb,Taylor,0,0,Defender
4825227,2025,Championship,568577,Jake Cooper,Millwall,True,True,30.0,36,1,5,England,4-1-4-1,8.0,90,Jake,Cooper,0,0,Defender
4825227,2025,Championship,956169,Alfie Doughty,Millwall,True,True,25.0,38,2,14,England,4-1-4-1,8.4,72,Alfie,Doughty,0,1,Defender
4825227,2025,Championship,688991,Casper de Norre,Millwall,True,True,28.0,65,2,24,Belgium,4-1-4-1,7.3,90,Casper,de Norre,0,0,Midfielder
4825227,2025,Championship,1096389,Thierno Ballo,Millwall,True,True,23.0,82,3,7,Austria,4-1-4-1,6.3,61,Thierno,Ballo,0,0,Midfielder
4825227,2025,Championship,1203447,Camiel Neghli,Millwall,True,True,24.0,84,3,10,Netherlands,4-1-4-1,6.5,61,Camiel,Neghli,0,0,Midfielder
4825227,2025,Championship,968944,Luke Cundle,Millwall,True,True,23.0,86,2,25,England,4-1-4-1,7.4,90,Luke,Cundle,0,0,Midfielder
4825227,2025,Championship,1248057,Aidomo Emakhu,Millwall,True,True,22.0,88,2,22,Ireland,4-1-4-1,7.6,87,Aidomo,Emakhu,0,0,Midfielder
4825227,2025,Championship,1439831,Mihailo Ivanovic,Millwall,True,True,20.0,115,3,9,Serbia,4-1-4-1,6.5,87,Mihailo,Ivanovic,0,0,Forward
4825227,2025,Championship,471274,Ethan Horvath,Sheffield Wednesday,False,True,30.0,11,0,24,USA,3-4-2-1,8.1,90,Ethan,Horvath,0,0,Goalkeeper
4825227,2025,Championship,528214,Dominic Iorfa,Sheffield Wednesday,False,True,30.0,33,1,6,England,3-4-2-1,6.2,90,Dominic,Iorfa,0,0,Defender
4825227,2025,Championship,150591,Liam Cooper,Sheffield Wednesday,False,True,34.0,35,1,16,Scotland,3-4-2-1,6.4,79,Liam,Cooper,0,0,Defender
4825227,2025,Championship,492589,Max Lowe,Sheffield Wednesday,False,True,28.0,37,1,3,England,3-4-2-1,6.8,90,Max,Lowe,0,0,Defender
4825227,2025,Championship,1437876,Sean Fusire,Sheffield Wednesday,False,True,20.0,62,2,4,Zimbabwe,3-4-2-1,6.3,90,Sean,Fusire,0,0,Midfielder
4825227,2025,Championship,789596,Yan Valery,Sheffield Wednesday,False,True,26.0,64,1,7,Tunisia,3-4-2-1,6.7,90,Yan,Valery,0,0,Midfielder
4825227,2025,Championship,161415,Barry Bannan,Sheffield Wednesday,False,True,35.0,66,2,10,Scotland,3-4-2-1,7.2,90,Barry,Bannan,0,0,Midfielder
4825227,2025,Championship,1430832,Harry Amass,Sheffield Wednesday,False,True,18.0,68,2,12,England,3-4-2-1,6.1,90,Harry,Amass,0,0,Midfielder
4825227,2025,Championship,668793,Svante Ingelsson,Sheffield Wednesday,False,True,27.0,84,2,8,Sweden,3-4-2-1,6.7,73,Svante,Ingelsson,0,0,Midfielder
4825227,2025,Championship,1137393,Charlie McNeill,Sheffield Wednesday,False,True,22.0,86,2,17,England,3-4-2-1,7.2,90,Charlie,McNeill,0,0,Midfielder
4825227,2025,Championship,1420266,Bailey Cadamarteri,Sheffield Wednesday,False,True,20.0,105,3,18,Jamaica,3-4-2-1,5.9,90,Bailey,Cadamarteri,0,0,Forward
4825228,2025,Championship,876161,Michael Cooper,Sheffield United,True,True,26.0,11,0,1,England,4-2-2-2,7.7,90,Michael,Cooper,0,0,Goalkeeper
4825228,2025,Championship,997560,Femi Seriki,Sheffield United,True,True,23.0,32,1,38,England,4-2-2-2,6.5,83,Femi,Seriki,0,0,Defender
4825228,2025,Championship,873018,Japhet Tanganga,Sheffield United,True,True,26.0,34,1,2,England,4-2-2-2,7.6,90,Japhet,Tanganga,0,0,Defender
4825228,2025,Championship,240538,Ben Mee,Sheffield United,True,True,36.0,36,1,15,England,4-2-2-2,7.3,90,Ben,Mee,0,0,Defender
4825228,2025,Championship,962002,Sam McCallum,Sheffield United,True,True,25.0,38,1,3,England,4-2-2-2,7.5,63,Sam,McCallum,0,0,Defender
4825228,2025,Championship,1420818,Sydie Peck,Sheffield United,True,True,21.0,64,2,42,England,4-2-2-2,8.4,90,Sydie,Peck,1,0,Midfielder
4825228,2025,Championship,496563,Jairo Riedewald,Sheffield United,True,True,29.0,66,2,44,Netherlands,4-2-2-2,7.2,82,Jairo,Riedewald,0,0,Midfielder
4825228,2025,Championship,1396784,Andre Brooks,Sheffield United,True,True,22.0,82,3,11,England,4-2-2-2,7.0,90,Andre,Brooks,0,0,Midfielder
4825228,2025,Championship,759801,Callum O'Hare,Sheffield United,True,True,27.0,88,2,10,England,4-2-2-2,8.4,90,Callum,O'Hare,0,1,Midfielder
4825228,2025,Championship,302241,Patrick Bamford,Sheffield United,True,True,32.0,104,3,45,England,4-2-2-2,7.8,63,Patrick,Bamford,1,0,Forward
4825228,2025,Championship,1113736,Thomas Cannon,Sheffield United,True,True,22.0,106,3,7,Ireland,4-2-2-2,6.5,75,Thomas,Cannon,0,0,Forward
4825228,2025,Championship,658770,Nicolas Schmid,Portsmouth,False,True,28.0,11,0,1,Austria,4-2-3-1,7.0,90,Nicolas,Schmid,0,0,Goalkeeper
4825228,2025,Championship,1367703,Terry Devlin,Portsmouth,False,True,22.0,32,1,24,Northern Ireland,4-2-3-1,5.5,90,Terry,Devlin,0,0,Defender
4825228,2025,Championship,798629,Josh Knight,Portsmouth,False,True,28.0,34,1,4,England,4-2-3-1,6.6,90,Josh,Knight,0,0,Defender
4825228,2025,Championship,582414,Regan Poole,Portsmouth,False,True,27.0,36,1,5,Wales,4-2-3-1,6.2,90,Regan,Poole,0,0,Defender
4825228,2025,Championship,1086713,Zak Swanson,Portsmouth,False,True,25.0,38,1,22,England,4-2-3-1,6.1,90,Zak,Swanson,0,0,Defender
4825228,2025,Championship,729733,Andre Dozzell,Portsmouth,False,True,26.0,64,2,21,England,4-2-3-1,5.8,90,Andre,Dozzell,0,0,Midfielder
4825228,2025,Championship,1050813,Mark Kosznovszky,Portsmouth,False,True,23.0,66,2,18,Hungary,4-2-3-1,6.0,74,Mark,Kosznovszky,0,0,Midfielder
4825228,2025,Championship,1187449,Florian Bianchini,Portsmouth,False,True,24.0,83,3,11,France,4-2-3-1,6.8,74,Florian,Bianchini,0,0,Midfielder
4825228,2025,Championship,1265460,Adrian Segecic,Portsmouth,False,True,21.0,85,2,10,Australia,4-2-3-1,6.1,46,Adrian,Segecic,0,0,Midfielder
4825228,2025,Championship,492045,Josh Murphy,Portsmouth,False,True,30.0,87,3,23,England,4-2-3-1,6.6,69,Josh,Murphy,0,0,Midfielder
4825228,2025,Championship,517663,Colby Bishop,Portsmouth,False,True,29.0,115,3,9,England,4-2-3-1,6.0,62,Colby,Bishop,0,0,Forward
4825236,2025,Championship,961994,Arthur Okonkwo,Wrexham,True,True,24.0,11,0,1,England,3-1-4-2,8.1,90,Arthur,Okonkwo,0,0,Goalkeeper
4825236,2025,Championship,1112701,Max Cleworth,Wrexham,True,True,23.0,33,1,4,Wales,3-1-4-2,7.6,90,Max,Cleworth,0,0,Defender
4825236,2025,Championship,693575,Dan Scarr,Wrexham,True,True,30.0,35,1,24,England,3-1-4-2,6.9,90,Dan,Scarr,0,0,Defender
4825236,2025,Championship,694558,Dominic Hyam,Wrexham,True,True,29.0,37,1,5,Scotland,3-1-4-2,7.0,90,Dominic,Hyam,0,0,Defender
4825236,2025,Championship,689302,Ben Sheaf,Wrexham,True,True,27.0,65,2,18,England,3-1-4-2,7.8,67,Ben,Sheaf,0,0,Midfielder
4825236,2025,Championship,886155,Ryan Longman,Wrexham,True,True,25.0,82,2,47,England,3-1-4-2,7.8,90,Ryan,Longman,0,0,Midfielder
4825236,2025,Championship,660170,George Dobson,Wrexham,True,True,28.0,84,2,15,England,3-1-4-2,8.0,90,George,Dobson,0,0,Midfielder
4825236,2025,Championship,1124212,George Thomason,Wrexham,True,True,24.0,86,2,14,England,3-1-4-2,7.6,90,George,Thomason,0,1,Midfielder
4825236,2025,Championship,175947,James McClean,Wrexham,True,True,36.0,88,2,7,Ireland,3-1-4-2,7.8,90,James,McClean,0,0,Midfielder
4825236,2025,Championship,469202,Kieffer Moore,Wrexham,True,True,33.0,104,3,19,Wales,3-1-4-2,7.2,81,Kieffer,Moore,0,0,Forward
4825236,2025,Championship,760329,Nathan Broadhead,Wrexham,True,True,27.0,106,3,33,Wales,3-1-4-2,8.0,68,Nathan,Broadhead,1,0,Forward
4825236,2025,Championship,1360352,Radek Vitek,Bristol City,False,True,22.0,11,0,23,Czechia,3-4-2-1,5.7,90,Radek,Vitek,0,0,Goalkeeper
4825236,2025,Championship,1077922,George Tanner,Bristol City,False,True,26.0,33,1,19,England,3-4-2-1,7.2,90,George,Tanner,0,0,Defender
4825236,2025,Championship,621182,Rob Dickie,Bristol City,False,True,29.0,35,1,16,England,3-4-2-1,7.2,90,Rob,Dickie,0,0,Defender
