League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ_percent_Take_Ons,Tkld_Take_Ons,Tkld_percent_Take_Ons,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving
Frauen-Bundesliga,2024-09-27,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.8,Caroline Kehrer · 21&rsquor; Cornelia Kramer (P) · 28&rsquor;,3,0,Hoffenheim,4-2-3-1,1,1.7,Selina Cerci · 57&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,590,52,200,297,99,23,589,15,6,40,9,60,239,1121,600,14,4,3,16,6,315,25
Frauen-Bundesliga,2024-09-27,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.8,Caroline Kehrer · 21&rsquor; Cornelia Kramer (P) · 28&rsquor;,3,0,Hoffenheim,4-2-3-1,1,1.7,Selina Cerci · 57&rsquor;,2,0,Hoffenheim,Away,NA,990,569,68,210,250,114,14,569,26,10,38.5,16,61.5,288,1242,474,12,8,1,18,8,313,29
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Köln,4-3-3,0,2.1,NA,0,0,Freiburg,4-4-2,2,1.7,Shekiera Martinez · 9&rsquor; Cora Zical · 54&rsquor;,3,0,Köln,Home,NA,990,640,40,128,274,245,41,640,7,5,71.4,2,28.6,353,1999,1006,26,14,5,22,22,354,54
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Köln,4-3-3,0,2.1,NA,0,0,Freiburg,4-4-2,2,1.7,Shekiera Martinez · 9&rsquor; Cora Zical · 54&rsquor;,3,0,Freiburg,Away,NA,990,546,107,314,179,61,16,546,22,12,54.5,10,45.5,284,972,397,7,6,4,24,20,259,21
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Turbine Potsdam,4-4-2,0,0.6,NA,1,0,RB Leipzig,3-4-3,3,2.9,Giovanna Hoffmann · 27&rsquor; Vanessa Fudalla (P) · 56&rsquor; Marleen Schimmer · 63&rsquor;,2,0,Turbine Potsdam,Home,NA,990,481,78,239,162,82,5,481,7,2,28.6,5,71.4,226,780,313,8,3,2,15,17,250,14
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Turbine Potsdam,4-4-2,0,0.6,NA,1,0,RB Leipzig,3-4-3,3,2.9,Giovanna Hoffmann · 27&rsquor; Vanessa Fudalla (P) · 56&rsquor; Marleen Schimmer · 63&rsquor;,2,0,RB Leipzig,Away,NA,990,654,59,261,239,161,28,653,22,10,45.5,12,54.5,393,2093,995,24,12,6,23,17,411,50
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Werder Bremen,4-3-3,0,0.6,NA,1,0,Bayern Munich,4-2-3-1,4,1.3,Lea Schüller · 26&rsquor; Glódís Perla Viggósdóttir · 51&rsquor; Georgia Stanway · 71&rsquor; Pernille Harder · 85&rsquor; Jovana Damnjanović · 86&rsquor;,5,1,Werder Bremen,Home,NA,990,415,32,137,176,103,10,415,7,5,71.4,2,28.6,254,1145,564,10,3,0,16,8,254,47
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Werder Bremen,4-3-3,0,0.6,NA,1,0,Bayern Munich,4-2-3-1,4,1.3,Lea Schüller · 26&rsquor; Glódís Perla Viggósdóttir · 51&rsquor; Georgia Stanway · 71&rsquor; Pernille Harder · 85&rsquor; Jovana Damnjanović · 86&rsquor;,5,1,Bayern Munich,Away,NA,950,758,58,257,413,90,17,758,9,6,66.7,3,33.3,550,1889,1029,13,14,5,14,10,581,31
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Eintracht Frankfurt,4-1-2-1-2,3,2.5,Sara Doorsoun (P) · 45+1&rsquor; Nicole Anyomi · 46&rsquor; Nicole Anyomi · 59&rsquor;,4,0,Wolfsburg,4-2-3-1,0,1.2,NA,2,0,Eintracht Frankfurt,Home,NA,990,528,70,194,220,123,20,527,17,6,35.3,11,64.7,240,1037,531,14,11,4,18,13,266,27
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Eintracht Frankfurt,4-1-2-1-2,3,2.5,Sara Doorsoun (P) · 45+1&rsquor; Nicole Anyomi · 46&rsquor; Nicole Anyomi · 59&rsquor;,4,0,Wolfsburg,4-2-3-1,0,1.2,NA,2,0,Wolfsburg,Away,NA,990,569,68,199,238,138,23,569,23,7,30.4,16,69.6,240,1465,627,8,9,6,28,10,305,41
Frauen-Bundesliga,2024-09-30,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,1,0,Essen,4-2-3-1,2,1.9,Paulina Platner · 56&rsquor; Natasha Kowalski (P) · 85&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,640,63,233,277,135,19,640,22,13,59.1,9,40.9,258,1556,771,18,13,5,27,17,366,34
Frauen-Bundesliga,2024-09-30,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,1,0,Essen,4-2-3-1,2,1.9,Paulina Platner · 56&rsquor; Natasha Kowalski (P) · 85&rsquor;,1,0,Essen,Away,NA,990,622,57,201,312,114,20,621,16,7,43.8,9,56.3,350,1749,887,13,6,3,22,8,358,47
Frauen-Bundesliga,2024-10-04,Frauen-Bundesliga (Matchweek 5),Wolfsburg,4-3-3,5,3.7,Lynn Wilms · 21&rsquor; Sveindís Jane Jónsdóttir · 65&rsquor; Lineth Beerensteyn · 76&rsquor; Rebecka Blomqvist · 84&rsquor; Lineth Beerensteyn · 90&rsquor;,2,0,RB Leipzig,3-4-3,0,1.1,NA,1,0,Wolfsburg,Home,NA,990,675,58,258,273,152,33,675,17,8,47.1,9,52.9,481,2076,967,20,8,10,18,4,462,38
Frauen-Bundesliga,2024-10-04,Frauen-Bundesliga (Matchweek 5),Wolfsburg,4-3-3,5,3.7,Lynn Wilms · 21&rsquor; Sveindís Jane Jónsdóttir · 65&rsquor; Lineth Beerensteyn · 76&rsquor; Rebecka Blomqvist · 84&rsquor; Lineth Beerensteyn · 90&rsquor;,2,0,RB Leipzig,3-4-3,0,1.1,NA,1,0,RB Leipzig,Away,NA,990,510,90,273,181,61,12,510,14,3,21.4,11,78.6,237,1301,749,14,4,4,19,9,289,19
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Freiburg,4-2-3-1,3,1,Annabel Schasching · 6&rsquor; Cora Zical · 24&rsquor; Cora Zical · 80&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.4,NA,1,0,Freiburg,Home,NA,990,760,55,317,302,148,26,760,19,9,47.4,10,52.6,373,1699,928,22,14,4,11,25,518,49
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Freiburg,4-2-3-1,3,1,Annabel Schasching · 6&rsquor; Cora Zical · 24&rsquor; Cora Zical · 80&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.4,NA,1,0,Turbine Potsdam,Away,NA,990,499,58,200,228,77,12,499,8,4,50,4,50,168,1021,541,9,2,4,21,14,229,17
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,1,0.5,Klara Bühl · 71&rsquor;,1,0,Köln,4-3-3,0,0.4,NA,3,0,Bayern Munich,Home,NA,990,825,94,328,370,134,19,825,14,4,28.6,10,71.4,496,2043,931,16,10,8,18,18,617,28
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,1,0.5,Klara Bühl · 71&rsquor;,1,0,Köln,4-3-3,0,0.4,NA,3,0,Köln,Away,NA,990,468,60,184,214,77,10,468,7,3,42.9,4,57.1,210,1163,563,9,7,2,20,7,240,33
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Essen,4-2-3-1,1,1.5,Natasha Kowalski (P) · 18&rsquor;,4,0,Eintracht Frankfurt,4-3-1-2,3,3.1,Laura Freigang · 61&rsquor; Géraldine Reuteler · 83&rsquor; Laura Freigang · 87&rsquor;,2,0,Essen,Home,NA,990,375,82,211,102,65,16,374,5,4,80,1,20,168,787,372,3,3,2,21,14,161,9
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Essen,4-2-3-1,1,1.5,Natasha Kowalski (P) · 18&rsquor;,4,0,Eintracht Frankfurt,4-3-1-2,3,3.1,Laura Freigang · 61&rsquor; Géraldine Reuteler · 83&rsquor; Laura Freigang · 87&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,777,41,148,400,235,39,777,9,4,44.4,5,55.6,522,1892,805,9,11,2,21,16,576,76
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Hoffenheim,4-4-2,1,1.2,Marta Cazalla · 31&rsquor;,2,0,Werder Bremen,4-4-2,0,0.3,NA,2,0,Hoffenheim,Home,NA,990,589,66,282,218,95,17,589,19,8,42.1,11,57.9,360,1924,1020,17,6,7,12,6,370,26
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Hoffenheim,4-4-2,1,1.2,Marta Cazalla · 31&rsquor;,2,0,Werder Bremen,4-4-2,0,0.3,NA,2,0,Werder Bremen,Away,NA,990,558,64,232,211,118,18,558,19,9,47.4,10,52.6,254,1258,590,6,8,4,10,19,340,23
Frauen-Bundesliga,2024-10-07,Frauen-Bundesliga (Matchweek 5),Bayer Leverkusen,4-4-2,1,1.4,Katharina Piljić · 69&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.8,NA,2,0,Bayer Leverkusen,Home,NA,990,750,27,161,417,180,25,750,11,4,36.4,7,63.6,373,2113,1177,21,8,0,21,10,494,70
Frauen-Bundesliga,2024-10-07,Frauen-Bundesliga (Matchweek 5),Bayer Leverkusen,4-4-2,1,1.4,Katharina Piljić · 69&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.8,NA,2,0,Carl-Zeiss Jena,Away,NA,990,527,114,292,169,72,11,527,11,3,27.3,8,72.7,216,1203,592,6,5,0,16,18,269,11
Frauen-Bundesliga,2024-10-11,Frauen-Bundesliga (Matchweek 6),Turbine Potsdam,4-4-2,0,0.8,NA,1,0,Essen,4-2-3-1,3,1.2,Annalena Rieke · 33&rsquor; Laureta Elmazi · 35&rsquor; Natasha Kowalski · 60&rsquor;,0,0,Turbine Potsdam,Home,NA,990,538,66,243,191,108,13,538,4,3,75,1,25,297,1506,652,9,8,2,23,16,300,18
Frauen-Bundesliga,2024-10-11,Frauen-Bundesliga (Matchweek 6),Turbine Potsdam,4-4-2,0,0.8,NA,1,0,Essen,4-2-3-1,3,1.2,Annalena Rieke · 33&rsquor; Laureta Elmazi · 35&rsquor; Natasha Kowalski · 60&rsquor;,0,0,Essen,Away,NA,990,623,55,244,229,159,27,623,18,13,72.2,5,27.8,441,2140,937,16,11,6,19,17,394,37
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Werder Bremen,4-4-2,1,1,Sophie Weidauer · 90&rsquor;,2,0,Bayer Leverkusen,4-4-2,1,0.7,Caroline Kehrer · 62&rsquor;,4,0,Werder Bremen,Home,NA,990,653,71,230,265,162,32,653,22,12,54.5,10,45.5,371,1810,861,15,9,4,22,21,356,47
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Werder Bremen,4-4-2,1,1,Sophie Weidauer · 90&rsquor;,2,0,Bayer Leverkusen,4-4-2,1,0.7,Caroline Kehrer · 62&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,517,71,218,201,101,14,517,14,6,42.9,8,57.1,188,1113,533,12,4,5,19,12,203,17
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Wolfsburg,4-3-3,2,1.2,Vivien Endemann · 5&rsquor; Lineth Beerensteyn · 67&rsquor;,1,0,Bayern Munich,4-4-2,0,1.1,NA,2,0,Wolfsburg,Home,NA,990,531,79,233,225,77,14,531,17,7,41.2,10,58.8,267,1431,801,15,10,3,9,5,323,25
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Wolfsburg,4-3-3,2,1.2,Vivien Endemann · 5&rsquor; Lineth Beerensteyn · 67&rsquor;,1,0,Bayern Munich,4-4-2,0,1.1,NA,2,0,Bayern Munich,Away,NA,990,675,47,152,408,122,18,675,22,9,40.9,13,59.1,490,2016,1105,9,12,1,18,12,472,41
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),Köln,4-3-3,0,0.8,NA,2,0,Hoffenheim,4-4-2,3,0.7,Ereleta Memeti · 48&rsquor; Selina Cerci · 50&rsquor; Marta Cazalla · 90+3&rsquor;,1,0,Köln,Home,NA,990,638,46,179,302,165,12,638,30,11,36.7,19,63.3,332,1764,814,15,15,3,14,12,381,36
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),Köln,4-3-3,0,0.8,NA,2,0,Hoffenheim,4-4-2,3,0.7,Ereleta Memeti · 48&rsquor; Selina Cerci · 50&rsquor; Marta Cazalla · 90+3&rsquor;,1,0,Hoffenheim,Away,NA,990,562,116,294,182,93,13,562,13,4,30.8,9,69.2,285,1291,612,13,5,3,19,11,304,19
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 30&rsquor; Vanessa Fudalla · 47&rsquor;,2,0,Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,3,0,RB Leipzig,Home,NA,990,668,79,267,283,123,21,668,33,23,69.7,10,30.3,296,1483,734,14,14,3,18,9,448,43
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 30&rsquor; Vanessa Fudalla · 47&rsquor;,2,0,Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,3,0,Carl-Zeiss Jena,Away,NA,990,546,83,253,195,102,15,546,22,5,22.7,17,77.3,311,1517,796,7,4,5,20,10,324,22
Frauen-Bundesliga,2024-10-14,Frauen-Bundesliga (Matchweek 6),Eintracht Frankfurt,4-3-1-2,6,2.8,Laura Freigang · 35&rsquor; Laura Freigang · 53&rsquor; Barbara Dunst · 75&rsquor; Remina Chiba · 90&rsquor; Remina Chiba · 90+2&rsquor; Remina Chiba · 90+4&rsquor;,0,0,Freiburg,3-4-3,0,0.1,Julia Stierli · 46&rsquor;,0,1,Eintracht Frankfurt,Home,NA,990,736,27,123,365,251,49,736,13,4,30.8,9,69.2,403,2210,1254,32,21,6,17,6,529,77
Frauen-Bundesliga,2024-10-14,Frauen-Bundesliga (Matchweek 6),Eintracht Frankfurt,4-3-1-2,6,2.8,Laura Freigang · 35&rsquor; Laura Freigang · 53&rsquor; Barbara Dunst · 75&rsquor; Remina Chiba · 90&rsquor; Remina Chiba · 90+2&rsquor; Remina Chiba · 90+4&rsquor;,0,0,Freiburg,3-4-3,0,0.1,Julia Stierli · 46&rsquor;,0,1,Freiburg,Away,NA,945,405,110,217,145,47,4,405,15,5,33.3,10,66.7,178,1081,719,10,6,0,21,6,194,16
Frauen-Bundesliga,2024-10-18,Frauen-Bundesliga (Matchweek 7),Hoffenheim,4-4-2,6,4.2,Ereleta Memeti · 21&rsquor; Gia Corley · 34&rsquor; Melissa Kössler · 36&rsquor; Julia Hickelsberger-Füller · 63&rsquor; Melissa Kössler · 64&rsquor; Gia Corley · 67&rsquor;,2,0,Turbine Potsdam,4-4-2,0,0,NA,4,0,Hoffenheim,Home,NA,990,827,20,177,407,255,48,827,33,22,66.7,11,33.3,608,2782,1417,34,19,9,22,11,612,64
Frauen-Bundesliga,2024-10-18,Frauen-Bundesliga (Matchweek 7),Hoffenheim,4-4-2,6,4.2,Ereleta Memeti · 21&rsquor; Gia Corley · 34&rsquor; Melissa Kössler · 36&rsquor; Julia Hickelsberger-Füller · 63&rsquor; Melissa Kössler · 64&rsquor; Gia Corley · 67&rsquor;,2,0,Turbine Potsdam,4-4-2,0,0,NA,4,0,Turbine Potsdam,Away,NA,990,480,99,320,141,26,1,480,12,7,58.3,5,41.7,252,908,454,4,5,0,25,10,256,4
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,0,1.6,NA,2,0,Werder Bremen,4-4-2,1,0.5,Sophie Weidauer · 75&rsquor;,5,0,Eintracht Frankfurt,Home,NA,990,620,41,172,303,147,28,620,12,7,58.3,5,41.7,328,1675,644,10,3,5,10,15,414,63
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,0,1.6,NA,2,0,Werder Bremen,4-4-2,1,0.5,Sophie Weidauer · 75&rsquor;,5,0,Werder Bremen,Away,NA,990,415,77,178,160,81,10,415,10,3,30,5,50,234,1058,522,11,8,2,10,15,205,23
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Carl-Zeiss Jena,4-1-4-1,2,1.6,Fiona Gaißer · 49&rsquor; Luca-Emily Birkholz · 65&rsquor;,3,0,Köln,4-3-3,2,2.2,Adriana Achcińska · 28&rsquor; Janina Hechler · 45&rsquor;,3,0,Carl-Zeiss Jena,Home,NA,990,364,80,179,112,76,12,364,4,3,75,1,25,123,662,281,10,2,3,11,11,137,14
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Carl-Zeiss Jena,4-1-4-1,2,1.6,Fiona Gaißer · 49&rsquor; Luca-Emily Birkholz · 65&rsquor;,3,0,Köln,4-3-3,2,2.2,Adriana Achcińska · 28&rsquor; Janina Hechler · 45&rsquor;,3,0,Köln,Away,NA,990,503,30,173,206,129,23,503,9,5,55.6,4,44.4,278,1290,668,16,8,5,11,14,299,36
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,0,0.1,NA,2,0,Wolfsburg,4-3-3,2,3,Janina Minge · 25&rsquor; Lineth Beerensteyn · 72&rsquor;,2,0,Essen,Home,NA,990,393,65,216,144,35,6,393,9,6,66.7,3,33.3,141,1036,558,6,2,3,16,10,197,15
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,0,0.1,NA,2,0,Wolfsburg,4-3-3,2,3,Janina Minge · 25&rsquor; Lineth Beerensteyn · 72&rsquor;,2,0,Wolfsburg,Away,NA,990,789,25,148,464,182,30,789,20,7,35,12,60,604,2296,1252,16,11,3,10,6,586,75
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Freiburg,4-2-3-1,4,2.5,Shekiera Martinez · 33&rsquor; Annabel Schasching · 53&rsquor; Cora Zical · 61&rsquor; Eileen Campbell · 90+3&rsquor;,3,0,RB Leipzig,3-4-3,1,2.2,Marleen Schimmer · 81&rsquor;,3,0,Freiburg,Home,NA,990,604,83,273,235,98,20,604,17,6,35.3,11,64.7,364,1745,817,16,8,5,13,14,391,29
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Freiburg,4-2-3-1,4,2.5,Shekiera Martinez · 33&rsquor; Annabel Schasching · 53&rsquor; Cora Zical · 61&rsquor; Eileen Campbell · 90+3&rsquor;,3,0,RB Leipzig,3-4-3,1,2.2,Marleen Schimmer · 81&rsquor;,3,0,RB Leipzig,Away,NA,990,526,57,199,226,107,18,525,10,6,60,4,40,251,1023,440,11,8,2,20,11,318,40
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Bayer Leverkusen,4-4-2,2,0.4,Cornelia Kramer · 20&rsquor; Julia Mickenhagen · 51&rsquor; Julia Mickenhagen · 73&rsquor;,3,1,Bayern Munich,4-2-3-1,3,2.2,Sarah Zadrazil · 50&rsquor; Georgia Stanway (P) · 66&rsquor; Alara Sehitler · 90&rsquor;,1,0,Bayer Leverkusen,Home,NA,972,396,79,223,128,55,4,396,9,5,55.6,4,44.4,189,1082,597,5,5,0,11,9,183,14
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Bayer Leverkusen,4-4-2,2,0.4,Cornelia Kramer · 20&rsquor; Julia Mickenhagen · 51&rsquor; Julia Mickenhagen · 73&rsquor;,3,1,Bayern Munich,4-2-3-1,3,2.2,Sarah Zadrazil · 50&rsquor; Georgia Stanway (P) · 66&rsquor; Alara Sehitler · 90&rsquor;,1,0,Bayern Munich,Away,NA,990,775,38,208,374,195,27,774,34,12,35.3,22,64.7,505,1888,1030,18,14,5,11,5,554,57
Frauen-Bundesliga,2024-11-01,Frauen-Bundesliga (Matchweek 8),Köln,4-3-3,1,0.7,Laura Vogt · 21&rsquor;,3,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 2&rsquor; Cornelia Kramer (P) · 25&rsquor;,4,0,Köln,Home,NA,990,596,59,190,280,134,18,596,27,14,51.9,13,48.1,227,1621,716,16,10,3,36,17,316,35
Frauen-Bundesliga,2024-11-01,Frauen-Bundesliga (Matchweek 8),Köln,4-3-3,1,0.7,Laura Vogt · 21&rsquor;,3,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 2&rsquor; Cornelia Kramer (P) · 25&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,515,82,227,188,107,16,514,9,3,33.3,6,66.7,207,1068,546,14,8,4,31,10,226,10
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Werder Bremen,3-5-2,1,0.7,Tuana Keles · 69&rsquor;,3,0,Essen,4-2-3-1,0,0.8,NA,2,0,Werder Bremen,Home,NA,990,554,82,265,191,102,13,554,19,8,42.1,10,52.6,276,1297,529,8,5,2,23,7,301,29
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Werder Bremen,3-5-2,1,0.7,Tuana Keles · 69&rsquor;,3,0,Essen,4-2-3-1,0,0.8,NA,2,0,Essen,Away,NA,990,482,46,179,179,131,19,482,15,13,86.7,2,13.3,259,1395,675,18,7,7,19,29,246,39
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Turbine Potsdam,5-3-2,0,0.5,NA,3,0,Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,1,0,Turbine Potsdam,Home,NA,990,575,57,250,241,90,11,575,27,16,59.3,11,40.7,258,1162,522,9,6,5,24,11,268,23
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Turbine Potsdam,5-3-2,0,0.5,NA,3,0,Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,1,0,Carl-Zeiss Jena,Away,NA,990,546,52,236,192,125,10,546,19,13,68.4,6,31.6,204,1018,457,8,4,2,26,18,241,23
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),RB Leipzig,3-4-3,3,2.5,Marlene Müller · 55&rsquor; Giovanna Hoffmann (P) · 90+2&rsquor; Giovanna Hoffmann · 90+4&rsquor;,2,0,Hoffenheim,3-4-3,1,0.6,Dominika Grabowska · 78&rsquor;,0,0,RB Leipzig,Home,NA,990,547,58,238,214,101,16,546,12,6,50,6,50,310,1507,790,17,4,9,8,20,339,26
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),RB Leipzig,3-4-3,3,2.5,Marlene Müller · 55&rsquor; Giovanna Hoffmann (P) · 90+2&rsquor; Giovanna Hoffmann · 90+4&rsquor;,2,0,Hoffenheim,3-4-3,1,0.6,Dominika Grabowska · 78&rsquor;,0,0,Hoffenheim,Away,NA,990,574,62,250,227,102,11,574,12,5,41.7,7,58.3,288,1342,657,16,5,3,15,16,378,35
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-3-3,3,4.8,Svenja Huth · 17&rsquor; Alexandra Popp · 44&rsquor; Lineth Beerensteyn · 51&rsquor;,0,0,Freiburg,4-2-3-1,0,0.5,NA,0,0,Wolfsburg,Home,NA,990,699,67,226,284,200,42,699,22,9,40.9,11,50,347,1425,743,19,13,6,22,6,414,39
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-3-3,3,4.8,Svenja Huth · 17&rsquor; Alexandra Popp · 44&rsquor; Lineth Beerensteyn · 51&rsquor;,0,0,Freiburg,4-2-3-1,0,0.5,NA,0,0,Freiburg,Away,NA,990,531,73,208,212,116,22,531,20,8,40,12,60,230,1226,563,17,11,4,21,15,270,28
Frauen-Bundesliga,2024-11-04,Frauen-Bundesliga (Matchweek 8),Bayern Munich,4-2-3-1,1,2.7,Pernille Harder · 34&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,1,0.6,Nicole Anyomi · 68&rsquor;,1,0,Bayern Munich,Home,NA,990,648,53,240,263,148,29,647,38,11,28.9,27,71.1,332,1423,575,9,10,3,16,7,429,30
Frauen-Bundesliga,2024-11-04,Frauen-Bundesliga (Matchweek 8),Bayern Munich,4-2-3-1,1,2.7,Pernille Harder · 34&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,1,0.6,Nicole Anyomi · 68&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,588,85,264,225,105,11,588,15,7,46.7,8,53.3,269,1245,604,12,5,2,15,8,371,19
Frauen-Bundesliga,2024-11-08,Frauen-Bundesliga (Matchweek 9),Freiburg,4-2-3-1,2,0.7,Lisa Karl · 16&rsquor; Cora Zical · 30&rsquor;,1,0,Bayern Munich,4-4-2,2,2.4,Alara Sehitler · 50&rsquor; Weronika Zawistowska · 90+1&rsquor;,0,0,Freiburg,Home,NA,990,505,92,237,206,70,15,505,8,6,75,2,25,206,1259,619,10,6,4,15,16,287,21
Frauen-Bundesliga,2024-11-08,Frauen-Bundesliga (Matchweek 9),Freiburg,4-2-3-1,2,0.7,Lisa Karl · 16&rsquor; Cora Zical · 30&rsquor;,1,0,Bayern Munich,4-4-2,2,2.4,Alara Sehitler · 50&rsquor; Weronika Zawistowska · 90+1&rsquor;,0,0,Bayern Munich,Away,NA,990,716,40,138,456,125,19,716,13,4,30.8,9,69.2,407,1982,1137,15,11,3,11,9,501,60
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Hoffenheim,4-3-3,0,1.1,NA,2,0,Wolfsburg,4-3-3,3,2.6,Alexandra Popp · 41&rsquor; Janina Minge · 52&rsquor; Joelle Wedemeyer · 70&rsquor;,1,0,Hoffenheim,Home,NA,990,511,74,291,162,64,13,511,5,3,60,2,40,315,1261,664,9,4,4,14,4,309,16
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Hoffenheim,4-3-3,0,1.1,NA,2,0,Wolfsburg,4-3-3,3,2.6,Alexandra Popp · 41&rsquor; Janina Minge · 52&rsquor; Joelle Wedemeyer · 70&rsquor;,1,0,Wolfsburg,Away,NA,990,640,47,192,293,158,27,640,14,4,28.6,10,71.4,392,2059,1090,26,11,9,10,14,458,46
